login,post,posts_time,posts_dt,ticker
Dotcombubble,"Правительство Китая запретило поставки в РФ процессоров Loongson на собственной архитектуре LoongArch. Решение связано с тем, что технология признана стратегически важной и используется в военно-промышленном комплексе Китая.
В случае блокировки параллельного импорта и истощения запасов процессоров Intel и AMD российские компании могли бы использовать продукцию Loongson, если бы не решение властей КНР.
$INTC $AMD",9:36,2022-12-13,INTC
13rusl,"$YNDX
""Яндекс"" создал электросамокат, сообщили СМИ

""Яндекс"" в ближайшее время представит собственный электросамокат, стоимость разработки оценивается в 10-15 миллионов долларов, сообщает газета ""Ведомости"" со ссылкой на источники.

""Яндекс"" в ближайшее время представит собственный электросамокат, рассказал ""Ведомостям"" источник в компании и подтвердил представитель ""Яндекса""… О разработке и тестировании собственного самоката ""Яндекса"" в Израиле знает собеседник, близкий к одному из российских сервисов кикшеринга. Стоимость этой разработки он оценивает в $10-15 млн, стоимость же производства может варьироваться в зависимости от завода-партнера, материалов и размеров партий заказываемых самокатов"", — пишет газета.

По информации источников издания, презентация устройства состоится на конференции ""Яндекса"" Yet another Conference 15 декабря.

$INTC 
«Коммерсантъ» узнал о запрете Китая поставлять в Россию процессоры на замену Intel

Китай запретил экспорт в Россию процессоров Loongson, которые могли использовать как альтернативу чипам Intel, сообщает «Коммерсантъ». Решение связано с тем, что технология признана стратегически важной и используется в китайском ВПК, пишет издание. 

$TWTR 
CNN: Руководство Twitter распустило многофункциональный совет по доверию и безопасности

Совет по доверию и безопасности социальной сети Twitter (заблокирована в РФ) прекратил свое существование по решению руководства компании. Об этом сообщает телеканал CNN со ссылкой на полученное сотрудниками данного подразделения электронное письмо.

$ATVI 
Blizzard не даст купить и запустить Diablo IV в России и Беларуси

Некоторые игроки обратили внимание на то, что PC-версия суперхита Diablo IV заблокирована и не отображается в приложении Battle.net для жителей Российской Федерации и Республики Беларусь. В техническом плане данное ограничение реализовано точно так же, как в случае с Overwatch 2 для новых игроков и Call of Duty Modern Warfare 2 (2022).

$CNYRUB $USDRUB 
Во вторник китайский юань немного укрепился против доллара США. Инвесторы проигнорировали слабые данные по кредитованию и сосредоточили внимание на перспективах оживления экономики в результате дальнейшего ослабления карантинных мер, передает Reuters.

Oбъем нового кредитования в Китае в ноябре вырос меньше, чем ожидалось, составив 1,21 трлн юаней (173,38 млрд долларов США) при прогнозе 1,35 трлн юаней.

Аналитики также считают, что после заседания ФРС пара доллар/оффшорный юань может подняться выше 7, чему будет способствовать ослабление связанного с отменой некоторых ограничений оптимизма.

$POLY 
Цена на золото стабилизировалась чуть выше 1790 доллара за тройскую унцию

Стоимость золота во вторник утром стабильна и находится чуть выше отметки в 1790 долларов за тройскую унцию, следует из данных торгов. Рынки ожидают выхода статистики по инфляции в США, а также заседания Федеральной резервной системы (ФРС) США. 

По состоянию на 7.38 мск цена февральского фьючерса на золото на нью-йоркской бирже Comex росла на 0,25 доллара, или на 0,01% — до 1 792,55 доллара за тройскую унцию. Мартовский фьючерс на серебро дорожал на 0,83% — до 23,598 доллара за унцию.

Рынки проявляют осторожность перед публикацией статистики по инфляции в США за ноябрь. Эксперты ожидают снижения показателя до 7,3% с 7,7% в октябре. Снижение может стать пятым подряд, при этом инфляция по-прежнему значительно выше целевых 2%.

🤔Также инвесторы ждут заседания ФРС, которое запланировано на 13-14 декабря. По итогам регулятор может поднять ставку на 50 базисных пунктов после четырех повышений на 75 базисных пунктов — до 4,25-4,5% годовых.


$EURRUB 
Рубль по отношению к евро снизился до минимума за полгода

Евро впервые за полгода превысил уровень 66 рублей


#прояви_себя_в_пульсе
#псвп
❌Не ИИР

В рамках стратегии &Абсолютная величина продолжаем удерживать текущие позиции, временная просадка на падающем рынке, для входа в стратегию нужный момент, ребалансировку портфеля буду делать в январе.",9:32,2022-12-13,INTC
Turtles,"Задолбали удалять пост! Пишу всё по Вашим ТКС же правилам!!! Иначе, укажите что не так! А не удаляйте.
Пишу раз в месяц! И это явно не спам!

Итак, пофиксил и вышел из акций Китая, как и в акциях РФ жду небольшого тех.отката, как минимум...
И если сырьевые компании рисуются, как упершиеся в техпотолок каналов и ожидаемо смотрят вниз, а некоторые уже поехали вниз, особо видно по американским, самое время выйти в кеш или в защитные активы...
А самое интересное, что очень соблазнительно смотрятся компании мега перепадавшие и готовые к росту(как по мне) из бытового и промсекторов, падение цен на сырье им наруку, подобрал еще и перспективыных из тех.сектора и что готовы, как к кратному росту в перспективе неск.лет, итак купил:

$TCS наш любимый банк в долларах
$CCL круизная компания
$CNK  сеть кинотеатров
$VFC сеть продажи одежды
$SWK производитель инструментов
$FTCH магазин продажи одежды
$PTON производитель спортоборудования
$DDD компания по 3D моделям и принтерам
$INTC  производитель процессоров
$PLTR антивирусная компания",22:45,2022-12-12,INTC
minotaur,"$AMD со своими видеокартами  7900 серии удалось обойти продукцию $NVDA 3000 серии, это отличный результат, но гонка за лидером продолжается - серия 4000 пока недосягаема. В январе эксперты ждут выхода 4070 - младшей из серии, что позволит зеленым заработать и закрепить преимущество. 
$INTC подвергается атакам со стороны $AMD и $AAPL Компания так и не смогла пока выпустить процессор на 4 тех.проц.  Эксперты рассчитывают на выпуск мобильных процессоров этого процесса. Он вроде бы готов, но результата нет. А заводы есть. При этом свои и много. Эксперты считают, что карта может лечь так, что придется обращаться к ним и конкурентам, но со строительством завода $TSM в США ждать такого не стоит. Вообще не факт, что технология экстремального ультрафиолета поддалась синим, они пока мастерски выжимают соки из глубокого. Однако, это может стать преимуществом, так как они годами делают из старых технологий конфетку. Перспективы, даже с выходом Meteor Lake - не очень. Не красные, так АРМ будут отъедать долю рынка. Не смотря на демпинг, все же приходится работать вторым, а в перспективе - третьим номером, на рынке. Как я всегда говорил, у $INTC и $IBM даже логотипы похожи, два мертвых синих кита. Не знаю, что должно случиться, чтобы они воспряли. Последние даже квантовый компьютер изобрели таки, но обе компании держатся на былой славе, деньгах, стабильности и дивидендах. Интел тратят на исследования в 3,5 раза больше, чем конкуренты. Это говорит о том, что тратят ни туда. Было время, когда их бюджет на исследования, был больше вмей АМД. 
В общем - 2023 год никто не ждет взлета рынка, и тем более Интел на нем, в 2024 прогнозируют рост рынка, но эти прогнозы весьма спорные.",9:19,2022-12-12,INTC
13rusl,"$GAZP 
Что будет с акциями «Газпрома» в 2023 году. Прогнозы экспертов

«РБК Инвестиции» собрали мнения экспертов о перспективах акций «Газпрома» в 2023 году и его будущих дивидендных выплатах. Бумаги недооценены рынком, считают аналитики. 

По прогнозам аналитиков, в 2023 году акции «Газпрома» смогут частично компенсировать потери этого года, которые составили более 50%. Однако роста бумаг «Газпрома» до новых максимумов в следующем году никто из экспертов не ожидает.

В «БКС Мир Инвестиций» позитивно оценивают перспективы акций «Газпрома» на следующие 12 месяцев. «У нас есть целевая цена ₽260 за акцию и рекомендация к покупке бумаг «Газпрома», — сообщил старший аналитик «БКС Мир инвестиций» по нефти и газу Рональд Смит.

Эксперты General Invest сохраняют нейтральный взгляд на акции, однако не исключают, что бумаги могут достичь на горизонте 12 месяцев уровня ₽240.

В Промсвязьбанке допускают рост акций «Газпрома» до ₽212 в перспективе года.

В «Финаме» нейтрально настроены по отношению к акциям «Газпрома» и не ожидают существенного роста котировок.

В «Тинькофф Инвестиции» на данный момент не рекомендуют покупать акции «Газпрома» с прицелом на 2023 год, поскольку на акции компании будет влиять много негативных факторов.

Эксперты «КИТ Финанс» также не рассматривают инвестиции в акции «Газпрома», ожидая движения котировок в 2023 году в диапазоне ₽155-175.

В то же время некоторые эксперты заявили, что текущие условия не позволяют спрогнозировать достаточно определенно динамику акций компании на год.


$LKOH $ROSN $RNFT $SNGS $TRNFP 
Белый дом: На застрявших в водах Турции танкерах нет российской нефти

Российская нефть отсутствует почти на всех танкерах, которые турецкие власти не пропускают через проливы Босфор и Дарданеллы. Об этом заявила пресс-секретарь Белого дома Карин Жан-Пьер.

По ее словам, Вашингтон ведет переговоры по этой теме с Анкарой. Американская сторона сообщила Турции, что ограничение цен распространяется только на российскую нефть, а также разъяснили, что ограничение не требует дополнительных проверок судов, передает ТАСС.

""Как мы понимаем, практически все танкеры, задержанные Анкарой, перевозят нефть не из России, и на них ограничение не распространяется"", - отметила Жан-Пьер на брифинге.

Ранее министр финансов США Джанет Йеллен заявила, что у США нет оснований подозревать Россию в причастности к возникновению ""пробки"" из нефтяных танкеров у берегов Турции. Ее заместитель Уолли Адейемо уточнил, что новые правила перевозки нефти не требуют дополнительных проверок танкеров в турецких территориальных водах.


$AAPL 
Apple меняет фабрики в Китае на Индию и Вьетнам

В свете недавних протестов в Чжэнчжоу и растущего политического напряжения между США и Китаем Apple инициировала ряд мер по переносу части своего производства за пределы Поднебесной.

$INTC 
Стало известно, какие процессоры Intel представит в 2023 году

Последние утечки дорожной карты развития Intel раскрывают планы компании на 2023 год. Обновятся как потребительские, так и корпоративные высокопроизводительные решения.

Презентация новых продуктов Intel ожидается на следующей неделе.


$MSFT $ATVI 
Bloomberg: в Microsoft не назвали сроки покупки производителя видеоигр Activision Blizzard

Компания Microsoft заявила, что не может назвать сроки приобретения одного из крупнейших производителей видеоигр Activision Blizzard после того, как Федеральная торговая комиссия США (FTC) потребовала заблокировать сделку. Об этом сообщает агентство Bloomberg.

$TWTR 
Элтон Джон объявил об уходе из Twitter

Британский певец Элтон Джон объявил, что уходит из Twitter из-за изменения политики компании. 


❌НЕ ИИР
#прояви_себя_в_пульсе
#псвп
#новости
&Абсолютная величина",10:46,2022-12-10,INTC
Lenna23,"Пока  $TSLA сокращает рабочие смены на шанхайском производстве и приостановила программу найма новых сотрудников. 
В Китае ралли полным ходом. Власти продолжают раздавать бонусы бизнесу и ослаблять антиковидную политику. Результаты🔥! Momo #MOMO +28%, Baozun $BZUN +15%, Baidu $BIDU +4,68%.  
 $NVDA $AMD $INTC Reuters сообщает, что Байден ударит по Китаю более широкими ограничениями на американский экспорт чипов и инструментов. 
А Apple #AAPL отложили выпуск электромобиля ещё на год.
#новости #америка",13:36,2022-12-09,INTC
InvestingNew,"#Акции полупроводников были в основном в зеленой зоне в четверг, так как более широкий сектор восстановился после нескольких дней потерь и ожидал результатов за четвертый квартал от надежной компании Broadcom ( NASDAQ: $AVGO ).

Nvidia ( NASDAQ: $NVDA ), NXP Semiconductors ( NASDAQ: $NXPI ) и Micron Technology ( $MU ) были одними из самых выигравших в S&P 500, прибавив 3% и более в середине дня. Также положительные сдвиги наблюдались у Intel ( $INTC ), Qualcomm ( $QCOM ), Analog Devices ( $ADI ) и Texas Instruments ( $TXN ), все из которых прибавили от 0,5% до 2%.

Advanced Micro Devices ( AMD ) была исключением, поскольку в середине дня она понесла незначительные потери до 69,68 доллара.

Акции полупроводников, связанных со смартфонами, таких как Skyworks Solutions ( NASDAQ: $SWKS ), Qorvo ( $QRVO ) и Cirrus Logic ( $CRUS ), также показали значительный рост, поскольку поставщик Apple ( $AAPL ) Foxconn заявил , что «замкнутая» система, которая была на месте на его заводе в Чжэнчжоу, Китай.

Объявление, сделанное на официальном WeChat компании, положило конец жесткой системе, которая ограничивала рабочих общежитиями или фабричными цехами почти через два месяца.

Широко распространено мнение, что завод Foxconn в Чжэнчжоу отвечает за подавляющее большинство производства iPhone Apple ( AAPL ).

Акции Broadcom ( AVGO ) выросли более чем на 2,3% до $530,51, так как компания должна была опубликовать результаты за четвертый квартал после закрытия торгов.

Аналитики ожидают, что компания заработает 10,29 доллара на акцию при выручке в 8,9 миллиарда долларов.

Компания проведет телефонную конференцию в 17:00 по восточному поясному времени, чтобы обсудить результаты.

Ранее на этой неделе сообщалось, что проверка Федеральной торговой комиссией запланированного приобретения Broadcom ( AVGO ) компании VMWare ( VMW ) за 61 миллиард долларов была сосредоточена на конгломеративных эффектах потенциального объединения .",0:04,2022-12-09,INTC
TeaBag32,$INTC 35 к новому году посмотрим?,23:42,2022-12-08,INTC
SmallBuster,"$INTC бульк... и снова пошли ко дну. 

На двадцати тебя жду. )))",22:12,2022-12-07,INTC
Yorii,"$T $INTC 

Задержка дивидендов по иностранным акциям была со стороны иностранных депозитариев. С 17 октября 2022 года Санкт-Петербургская биржа вместе с участниками торгов начала процесс подготовки к выплате дивидендов по иностранным ценным бумагам, в первую очередь по ценным бумагам эмитентов США.

Последовательность выплат

1. Выплата дивидендов по корпоративным действиям эмитентов США, дата закрытия реестра по которым прошла после 1 июня и до 17 октября 2022 года, а также которая наступит начиная с 17 октября 2022 года;
2. Дата закрытия реестра по которым прошла до 1 июня 2022 года;
3. Выплата дивидендов по корпоративным действиям бумагам эмитентов США, которые имеют статус REIT (Real Estate Investment Trust).
После дивидендных выплат по бумагам эмитентов США СПБ Банк приступит к выплате дивидендов по депозитарным распискам и бумагам иных юрисдикций, в том числе по бумагам Гонконга. Точных сроков зачисления дивидендов пока нет.",15:28,2022-12-07,INTC
notlikeyou,$T $VIPS $INTC $2628 у меня просто исчезли заблокированные. Как это понимать?,10:20,2022-12-07,INTC
A.Golvets,"Прогнозы на 2023 год, участники рынка готовятся к финансовому кризису, банки пугают инвесторов.
Мы уже писали о том, как Bank of America шортит американский рынок, сегодня к этому присоединился банк Morgan Stanley $MS  . Главный стратег банка рекомендует инвесторам прекратить  покупку американских акций и фиксировать прибыль, т.к. они верят в неизбежность падения фондового рынка.
По словам Майка Уилсона, основного стратега, рост индекса S&P500 в последнее время на 17%, это отскок медвежьего рынка, и сейчас самое время вернуться к распродажам. Аналитики предполагают снижение индекса S&P500 на уровень 3000 пунктов.

На этой неделе Saxo Bank  разразился страшными прогнозами на 2023 год. Они касаются серии маловероятных и недооцениваемых событий.
Из реального, что может произойти, банк предсказывает:
Повышенный спрос на золото в 2023 году приведет, по мнению Saxo Bank, к тому, что цена на него вырастет с нынешних $1800 до $3000 за унцию. 
Инфляционное давление и геополитическая нестабильность продолжат оказывать влияние не только на мировую экономику, но и на финансовый рынок, полагает датский банк. На этом фоне государства будут занимать более консервативную политику, снижая инвестиции в более сложные финансовые инструменты, и вкладывать средства в такие традиционные активы.

PepsiCo приготовилась к массовым увольнениям в штаб квартире компании. Будут сокращены сотни должностей в компании До этого Ford говорила об аналогичных планах уволить 40% сотрудников, а вот Amazon уже проводит запланированные увольнения. 
Помимо названных компаний, еще ряд крупных фирм сообщили про увольнения, Tesla $TSLA  , Twitter $TWTR  , Intelb $INTC  , Apple $AAPL  , Google $GOOGL  , Microsoft $MSFT  и др $ASTR, $SPCE  . 

Но российские инвесторы не верят в предсказания американских банков и не видят увольнений, и продолжают инвестировать в иностранные активы. 
В ноябре объем сделок иностранными ценными бумагами на Санкт-Петербургской бирже $SPBE  составил 3,5 миллиарда долларов, что на 41,65% больше чем в октябре 2022 года.",21:15,2022-12-06,INTC
SmitsonitDK,"Новости вторника (06.12):

•Путин разрешил Яндекс Маркет Лаб $YNDX приобрести в рамках допэмиссии 250 миллионов обыкновенных акций Яндекс банка;

•В Госдуме предложили выплачивать россиянам тринадцатую пенсию. А людям старше 70 лет хотят увеличить в два раза фиксированную выплату к страховой пенсии по старости;

•ФАС предложила запустить в 1 квартале 2023 года биржевые торги битумом;

•У берегов Турции образовалась пробка из нефтяных танкеров после введения потолка цен на российскую нефть;

•PepsiCo $PEP планирует сократить сотни рабочих мест в Северной Америке;

•США не будут покупать российскую нефть для пополнения стратегического резерва;

•Белый дом: Потолок цен на российскую нефть позволит странам «торговаться за более высокие скидки на российскую нефть», но в то же время не вытесняя топливо из России с рынка;

•Европа сокращает спрос на газ на четверть, чтобы избавиться от зависимости от России;

•Блинкен: Цели США помочь Украине вернуть утерянные с 24 февраля территории;

•ОАЭ и Украина намерены заключить соглашение об экономическом партнерстве;

•Северокорейская армия вновь открыла артиллерийский огонь в ответ на учения, проводимые Южной Кореей;

•Лукойл $LKOH стал победителем аукционов на 2 участка на Таймыре, заплатит почти 50₽ млн;

•ВТБ $VTBR заявил, что отражает крупнейшую DDOS-атаку, организованную из-за рубежа. Банк предупреждает, что мобильное приложение и онлайн-сервисы могут работать нестабильно;

•Мосбиржа ограничит операции с акциями Русолова $ROLO с 6 декабря в связи с предстоящим дроблением акций;

•Россия увеличила добычу нефти за 11 месяцев на 2,2%, до 488 млн тонн;

•Песков об обращении депутатов Мосгордумы по изданию указа о завершении мобилизации: нет новаций на этот счёт;

•Австралийский суд запросил от UC Rusal $RUAL документы, которые подтверждают, что компания не поставляла в Россию глинозем из Австралии и не платила там в российский бюджет налоги с прибыли от его продажи;

•Sony $SONY технологически готова производить роботов-гуманоидов, как только их использование станет очевидным;

•Минфин предложил освободить подсанкционные компании от налога на прибыль с доходов от продажи акций в 2022 году;

•АФК ""Система"" $AFKS создала девелоперскую ""дочку"" для проектов в деревянном домостроении;

•MercadoLibre подала жалобы на Apple $AAPL в антимонопольные органы Бразилии и Мексики за антиконкурентную практику;

•Черкизово увеличит выпуск мяса бройлеров после модернизации новых активов в Башкирии;

•Whoosh запустит собственные центры для восстановления электросамокатов;

•Акционеры Черкизово $GCHE утвердили дивиденды по итогам 2021 года в размере 148,05₽ на акцию;

•Еросоюз может отключить Газпромбанк , Альфа-банк, Росбанк и Тинькофф от SWIFT-переводов в рамках 9 пакета санкций;

•Московская биржа $MOEX  предлагает допустить неквалифицированных инвесторов к финансовым инструментам через посредничество финансовых советников;

•В новый пакет санкций ЕС войдут меры в отношении горнодобывающего сектора России;

•США налаживают цепочки поставок после нескольких месяцев инфляционных потрясений;

•Intel $INTC : Мы находимся на пути к восстановлению лидерства в производстве полупроводников;

•В Арктике запущено в работу новое крупное месторождение – Семаковское. Газ $GAZP начал поступать в Единую систему газоснабжения России;

•Страны ЕС не смогли согласовать новый пакет финансовой помощи Украине на €18 миллиардов на 2023 год.

Подписывайтесь на канал, чтобы следить за актуальными новостями в мире. Обнял 🤗

#новости #прояви_себя_в_пульсе",19:08,2022-12-06,INTC
Hard_Trade,"Господа, всех приветствую 💸

🇨🇳 Китай сообщает о меньшем количестве новых случаев Covid, после ослабления правил тестирования

▶️ «Тинькофф Инвестиции» $TCS запустили торговлю заблокированными на «СПБ бирже» $SPBE бумагами

▶️ США и Европа на встрече министров сумели продвинуться в урегулировании торговых споров, в том числе по вопросу о субсидиях на производство электромобилей

▶️ Nvidia $NVDA снизит цены на свои GeForce RTX 4080 из-за конкуренции с AMD 7900 XTX

▶️ Tesla $TSLA опровергает слухи о сокращении производства в Шанхае 

▶️ Швейцария может запретить использование электромобилей Tesla из-за риска дефицита электроэнергии

▶️ Apple $AAPL рассматривает частичный перенос производства iPad в Индию 

▶️ Intel $INTC заявила, что находится на пути к восстановлению лидерства в производстве микросхем

▶️ Microsoft $MSFT поднимет цены на новые игры для Xbox в 2023 г

▶️ Владимир Путин разрешил «Яндекс.Маркет Лаб» приобрести 250 млн обыкновенных акций «Яндекс банка» в рамках допэмиссии $YNDX

🗣 Новак: Россия будет продавать нефть только на рыночных условиях, даже если придется сократить добычу

🛢 Brent торговалась на уровне $82,98 за баррель

Фьючерсы США

🟢 S&P500 +0,05%
🔴 Nasdaq -0,02%

Китай
🟢 China A50 +1,63%
🟢 Hang Seng +1,36%

🔴 Биткоин -2,05%",9:55,2022-12-06,INTC
basebel,"$INTC
Bloomberg: вице-президент Intel Энн Келлехер заявила, что корпорация Intel находится на пути достижения целей, которые она поставила для восстановления ранее занимаемого лидирующего положения в сфере производства полупроводников с оборотом порядка 580 млрд $.
https://www.bloomberg.com/news/articles/2022-12-06/intel-says-it-s-on-course-to-regain-chip-production-leadership?srnd=premium-europe",7:39,2022-12-06,INTC
Foxdkek,"🔥Добрый вечер! Новости 05.12.2022🔥
______________________________
🇷🇺 Акционеры Лукойла одобрили промежуточные дивиденды за 22г и выплаты за 21 год. Акционеры Лукойла одобрили дивиденды за 9 месяцев 2022 года в размере 256 рублей на акцию и выплаты за 2021 год в размере 537 рублей за акцию, сообщила компания в понедельник.
( $LKOH )

🇷🇺 Тинькофф начнет торги заблокированными на СПБ Бирже активами. На первом этапе клиентам будут доступны 30 наиболее популярных бумаг и ETF, среди которых акции Coca-Cola , NVIDIA, Bank of America и AT&T. Позднее список будет расширен. Квалифицированные и неквалифицированные инвесторы на любом тарифе получат возможность выйти из ранее приобретенных иностранных активов, продав их на внебиржевых торгах. При этом покупать бумаги смогут только квалифицированные инвесторы.
( $TCSG )

🇷🇺 Черкизово купило активы башкирского холдинга Русское зерно у банка Траст. Банк непрофильных активов Траст в октябре выставил на открытые торги агрохолдинг ГК Русское зерно. Банк планировал продать на аукционе права требования к птицефабрикам Башкирская, Турбаслинский бройлер и их обыкновенные акции, 100% долей ТД Турбаслинский бройлер, Башкирское Зерно и Башкирское Зерно+, а также обыкновенные акции компании Уфимский комбинат хлебопродуктов.
( $GCHE )

🇷🇺 В ГД назвали серьезным кадровым усилением компании переход Кудрина в ""Яндекс"". ""Приход в ""Яндекс"" Алексея Кудрина – серьезное кадровое усиление компании, учитывая его авторитет и бесспорный вклад в становление современной российской экономической политики. Подходы, заложенные когда-то экономическим блоком, при всем своем антипопулизме демонстрируют эффективность. И сегодня мы в этом убеждаемся"".
( $YNDX )

🇷🇺 ""Газпром"" 6 декабря начнет размещение замещающих облигаций на $2 млрд. Выпуск серии ЗО29-1-Д включает 2 миллиона облигаций номиналом 1 тысяча долларов с погашением в январе 2029 года. 
( $GAZP )

🇷🇺 Бывшего гендиректора Petropavlovsk Масловского посадили на 5,5 лет колонии. ""Суд признал Масловского виновным в совершении преступления, предусмотренного частью 4 статьи 159 УК РФ (мошенничество в особо крупном размере), и назначил наказание в виде 5 лет 6 месяцев лишения свободы"".
( $POGR )

🇷🇺 Продажа НПЗ ""Лукойла"" на Сицилии может быть завершена до конца года – гендиректор. ""Как я уже сказал, мы обсуждаем, и если есть обсуждение, значит, есть идея продажи. Мы думаем, что договор купли-продажи может быть заключен в короткие сроки. Вероятно, до конца этого года"".
( $LKOH )

📈 ""Белуга Групп"" за 9 месяцев увеличила чистую прибыль по МСФО на 88% - до 5,2 млрд руб. ПАО ""Белуга Групп"" Решения совета директоров (наблюдательного совета) принимая во внимание результаты Beluga Group за 9 месяцев 2022 г. рекомендовать Собранию направить нераспределенную чистую прибыль прошлых лет на выплату дивидендов по обыкновенным именным бездокументарным акциям Общества в размере 75 руб на одну обыкновенную именную бездокументарную акцию.
( $BELU )

🇷🇺 ВТБ с 5 декабря запустил новый сервис Mir Pass для клиентов Private Banking и ""Привилегия"", который позволит владельцам премиальных карт Mir Supreme бесплатно посещать бизнес-залы аэропортов и ж/д вокзалов России и за рубежом.
( $VTBR )
______________________________
📉 Компания Tesla в соответствии с новым производственным планом сократит объем выпуска электромобилей Model Y на заводе в Шанхае более чем на 20% по сравнению с ноябрем, сказали два источника, осведомленные в вопросе. 
( $TSLA )

📊 Intel представила результаты своих исследований развития микроэлектроники на конференции International Electron Devices Meeting (IEDM). Компания прогнозирует создание процессоров с одним триллионом транзисторов уже к 2030 году.
( $INTC )
______________________________
Хочешь видеть ещё больше актуальных новостей?👋
Подписывайся, чтобы не пропустить.✅








Не является индивидуальной инвестиционной рекомендацией.
Источник: ""ПРАЙМ, REUTERS, investing"".
#новости",18:52,2022-12-05,INTC
