login,post,posts_time,posts_dt,ticker
DARHAN,"🇺🇸ИНТЕРЕСНОЕ ЧЕРЕЗ ПРИЗМУ на 23.12.2022г 

Всё самое важное и актуальное из мира иностранных ценных бумаг:

1. 🇺🇸 Fitch планирует в январе отозвать рейтинги Microsoft ( $MSFT)  по коммерческим причинам.

2. 🇨🇳 Китайский разработчик технологии замены аккумуляторов для электромобилей U Power ( $UCAR) подал заявку на IPO.

3. 🇺🇸 Microsoft ( $MSFT) пытается уговорить FTC не блокировать сделку по поглощению Activision Blizzard ( $ATVI). Говорит, что покупка не отразится на конкуренции.

4. 🇺🇸 Маск заявил, что в течение 2 лет не планирует продавать акции Tesla ( $TSLA). Также заявил, что компания рассматривает возможность buyback.

5. 🇺🇸🇺🇦 Сенат Конгресса США одобрил проект бюджета объемом почти 1,7$ трлн , он предусматривает выделение 44,9$ млрд на помощь Украине.

6. 🇺🇸🇷🇺🇺🇦 Сенат Конгресса США одобрил поправку к проекту бюджета страны, позволяющую изымать активы бизнесменов РФ для их передачи Украине.

7. 🇺🇸 Meta ( $META) выплатит 725$ млн по делу Cambridge Analytica.

8. 🇳🇱 Stellantis ( $STLA) ведет переговоры о покупке значительной доли в компании Symbio, занимающейся водородной мобильностью.

9. 🇨🇳 BYD ( $BYD) сообщает, что его производство значительно страдает из-за продолжающейся новой волны COVID.

10. 🇺🇸 Акции Tesla ( $TSLA) стали самым прибыльным шортом для трейдеров среди всех акций США в 2022 году.

11. 🇩🇪 BioNTech ( $BNTX) начинает испытания мРНК вакцины против малярии.

12. 🇹🇼🇩🇪 TSMC ( $TSM) планирует открыть завод в Европе, в Германии.

13. 🇺🇸🇨🇳 Morgan Stanley ( $MS) получил доступ на рынок Китая.

14. 🇰🇿🇨🇾 Freedom Holding ( $FRHC) может купить банк на Кипре.

______________________________________________
🥸❗Подписывайтесь на канал. Будьте в курсе всей новостной повестки дня. 
#новости",19:15,2022-12-23,MSFT
SmitsonitDK,"Новости пятницы (23.12):

•Ралли в китайских акция ослабевает на фоне роста случаев заражения Covid;

•МИД: Россия не будет обсуждать гарантии безопасности, пока на Украине есть инструкторы НАТО;

•Яндекс банк $YNDX начал принимать вклады физлиц;

•Газпром $GAZP не будет исполнять ряд обязательств по оплате газа лицам из недружественных стран, если цена превысит установленную кабмином;

•Сервис для оплаты покупок по частям от Тинькофф $TCSG стал доступен в оффлайн-магазинах;

•Kellogg продает свой бизнес в России Черноголовке. Сейчас Kellogg управляет тремя заводами в Воронеже, Пскове и Вязьме, где выпускает продукты под брендом ""Любятово"";

•Банк ВТБ Казахстан $VTBR начал выпускать цифровые карты МИР;

•Microsoft $MSFT пытается уговорить FTC не блокировать сделку по поглощению Activision Blizzard ;

•ЦБ может смягчить позицию по размеру капитала, который позволяет получить статус ""квала"" с ₽30 млн. до ₽15-20 млн;

•В Марокко на заводе по хранению газа произошел мощный взрыв;

•Сенат США одобрил изъятие активов российских олигархов в пользу Украины;

•Объединенная зерновая компания (ОЗК) собирается до 2025 года создать собственный флот из морских сухогрузов дедвейтом 40-60 тыс. т для перевозки российского зерна дружественным странам;

•Татнефть $TATN 27 декабря созовет повторное дивидендное ВОСА в  форме заочного голосования;

•Акции США падают: все еще напряженный рынок труда обостряет страхи в отношении позиции ФРС в 2023;

•Stellantis $STLA ведет переговоры о покупке значительной доли в компании Symbio, занимающейся водородной мобильностью;

•Расчётный депозитарий СПБ Биржи направил в Министерство финансов Бельгии документы для последующей разблокировки ценных бумаг СПБ Банка и его клиентов;

•МРСК Урала $MRKU : выплатить дивиденды по результатам 9 месяцев 2022 года в размере 0,01893₽ на одну обыкновенную акцию;

•Совфед повысил на 19₽ млрд НДПИ для Алросы $ALRS на февраль — март 2023 года;

•VK $VKCO запустил свой первый оффлайн-магазин VK Store с одеждой и аксессуарами с символикой социальной сети ВКонтакте в Доме Зингера в Санкт-Петербурге;

•Positive Technologies $POSI не планирует запускать программу buyback;

•Ozon $OZON получил одобрение кипрского регулятора на проведение реструктуризации бондов;

•Ростелеком  $RTKM  создаст платформу «Яга», чтобы заменить инструменты разработки австралийской Atlassian — Trello, Jira и Confluence;

•❗С 1 января 2023 года в США вводится налог для нерезидентов на владение долей в партнерствах (LP - Limited Partnership), то есть с выручки от продажи акций удержат 10% налога;

•МТС , Билайн, Мегафон, Tele2 подписали форвардные контракты на поставку отечественных базовых станций на свои сети.

🛑 Полный список акций по падающих под налог: https://ibkr.info/article/4706

🛑 Большое спасибо всем кто поддержал донатом канал, вы лучшие! 🤗

Подписывайтесь на канал, чтобы следить за актуальными новостями в мире. Хороших выходных 🤗

#новости #прояви_себя_в_пульсе",19:06,2022-12-23,MSFT
GMR,"❗️ГЛАВНЫЕ НОВОСТИ 🔥
•❗СПБ Биржа: 26 дек - нет торгов. 31 дек, 1,2,7, 8 янв на СПБ и Мосбирже нет торгов.

•🤗 Нас более 25 000. Спасибо вам огромное, за ваше доверие и движение к общей цели 🤝 Всем желаю развития, счастья, позитива и конечно финансовых успехов!

•🔥 Гляньте на сегодняшнее закрытие $EURRUB

•🇷🇺 В 2023 году Россия начнет скупать юань на валютном рынке. 

•🪙 Законопроект о регулировании майнинга «притормозили» из-за опасений, что добыча крипы будет использоваться для перевода средств за рубеж, то есть несет риски оттока капитала. #крипта

•💵 Cредний курс покупки/продажи наличного доллара в банках Москвы на 16:00 мск составил 68,41/75 ₽. #доллар

•💶 Средний курс #евро со сроком расчетов ""сегодня"" по итогам торгов составил 72,9612 ₽.

•🪙 В 2022 году стейблкоины обогнали Mastercard по объему операций.

•✅ #POSI планирует войти в основной индекс Мосбиржи в 2023 г.

•💎 Совфед повысил НДПИ для #ALRS на февраль - март 2023 г.

•🇨🇾 #OZON получил одобрение кипрского регулятора на проведение реструктуризации бондов.

•🥝 Миноритарии #QIWI предъявили к выкупу 2,4 млн акций.

•💠 $TSM ведет переговоры о строительстве своего первого завода в Германии.

•🚘 Stellantis NV ведет переговоры о покупке значительной доли в компании Symbio, занимающейся водородной мобильностью.

•🚘 Медведи заработали 15$ млрд на щорте акций Tesla . Маск заявил, что не будет продавать акции $TSLA до 2025 г.

•🎲 $MSFT ответила на требование FTC по сделке с $ATVI что это приобретение не повредит конкуренции.

•🎄 В пн, 26 дек, в Британии, ФРГ, Канаде праздник - День подарков, в Италии - День Святого Стефана, в ЕС - Рождественский выходной, в США нерабочий день, поскольку Рождество Христово приходится на выходной. Во вт, 27 дек, в Британии, ЕС нерабочий день, поскольку праздник Рождество Христово приходится на выходной. В вс, 1 янв, в Британии, ФРГ, Италии, Канаде, РФ, США, Франции, Японии, ЕС - Новый год.

❗️СЦЕНАРИИ ПАДЕНИЯ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/259ba5c8-395b-4fcc-aa48-9d313afa8201

🏆 БУДУЩИЕ ЛИДЕРЫ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/1e5759bd-5d49-4441-a104-a439819f4678

🎓 СТАТЬ КВАЛОМ, БЕЗ ПРЕМИУМА И $:
https://www.tinkoff.ru/invest/social/profile/GMR/c764fa06-7c36-40e2-b043-3aa1f8c8d2c7

❔О СТРАТЕГИЯХ И ПОДВОДНЫХ КАМНЯХ:
https://www.tinkoff.ru/invest/social/profile/GMR/f9f4aed7-e3a7-4b4c-92e9-71f5972791aa

🔥 СТРАТЕГИИ
🚀 &Go USD на +37%. Долетим до +50% и ребалансировка. Момент для входа хороший. Из всех USD стратегий она обладает наибольшим потенциалом сейчас.

😎 &Антикризисная легендарная рублёвая стратегия, которая не падала никогда. При нынешнем рынке РФ я склонен заходить в него, обладая какой-то информацией, делать за час 10-30% и снова выходить в кэш. Такие шансы могут выпадать несколько раз в год, поэтому пока движения по стратегии происходят редко.

⭐️ &Потенциал кратного роста USD используйте просадку для входа. Ждём реализации глобальных процессов, которые приведут к росту стратегии более чем на 70%. Мои опасения за неё: 0/10. Швейцарские аналитики оценили её рост на 75-80% за 12 месяцев при базовом сценарии. И на 130-140% при оптимистичном 👍

Всем добра, успеха и берегите нервы 🤗
#новости #стратегии $USDRUB #Россия",19:00,2022-12-23,MSFT
13rusl,"$YNDX 
""Яндекс"" показал, как будет выглядеть его новая штаб-квартира

У здания будет несколько крыльев разной высоты. Со стороны улицы Анучина, где стоят жилые дома, оно будет 12-этажным, а со стороны улицы Косыгина - 15-этажным. Внутри предусмотрено три зоны: подземная, общественная и офисная.

Подземная зона насчитывает пять уровней. Три нижних займет парковка на 1630 машиномест. На минус первом и минус втором уровнях расположатся инженерные помещения и спортивный комплекс для сотрудников - с 25-метровым бассейном, тренажерами, большим спортзалом, в котором можно играть в баскетбол, волейбол, мини-футбол и теннис, и залами поменьше: для сквоша, йоги, танцев и других занятий.

Верхние этажи штаб-квартиры будет опоясывать открытая терраса с видами на Москву - в хорошую погоду видно даже Останкинскую телебашню. ""На террасе можно посидеть с ноутбуком, устроить встречу с коллегами или просто походить и размяться. Еще одна открытая терраса разместится на крыше 12-го этажа"", - говорится в сообщении ""Яндекса"".

$TSLA 
Tesla стала участником массового ДТП. Водитель все валит на ""автопилот""

Водитель на Tesla оказался виновником ДТП с участием восьми автомобилей, в котором 9 человек получили травмы различной степени тяжести. Полиция в замешательстве, кого наказывать: водитель утверждает, что он не виноват, и возлагает ответственность на Full Self-Driving.

$TSM 
СМИ: TSMC ведет переговоры о строительстве завода в Европе

Производитель микросхем Taiwan Semiconductor Manufacturing Company Ltd (TSMC) ведет переговоры с поставщиками о строительстве своего первого европейского завода в немецком городе Дрезден, сообщила в пятницу газета Financial Times.

TSMC также строит завод в Японии.

$MSFT 
Microsoft нашла способ сделать Windows стабильнее

Американская компания Microsoft решила отделить программу «Проводник» от процесса explorer.exe, чтобы сделать операционную систему Windows более стабильной в работе. Об этом сообщает Windows Latest.

По данным журналистов, в настоящее время процесс explorer.exe, отвечающий за запуск «Проводника», тесно связан с другими компонентами системы. Например, он в том числе отвечает за работу «Панели задач», что ухудшает производительность компьютеров. 

«Хуже всего то, что, если сейчас ваш процесс explorer.exe дает сбой, то это также приводит к сбою рабочего стола и некоторых других функций», — отметили журналисты. По их словам, интеграция между рабочим столом и explorer.exe является одним из слабых мест в Windows, так как ресурсоемкая операция с файлами замедляет работу всей ОС.

Ранее сообщалось, что компания Microsoft объявила о прекращении поддержки Windows 10 версии 21H1, которая вышла в мае 2021 года.

#прояви_себя_в_пульсе

❌Не ИИР
В рамках стратегии &Абсолютная величина продолжаем удерживать текущие позиции, временная просадка, сейчас хороший момент для входа",17:00,2022-12-23,MSFT
Chyika,"Краткий обзор российского рынка, или «А что тут у нас?»

1. Производитель крекеров и сухих завтраков Kellogg’s $K продает российскую часть бизнеса группе компаний «Черноголовка». На долю российского бизнеса приходится менее 1% от общего объема продаж. По итогам 2021 года чистая прибыль Kellogg’s в России составила 888,39 млн рублей.  Cейчас Kellogg управляет тремя заводами в Воронеже, Пскове и Вязьме, где выпускает продукты под брендом «Любятово».

2. Развитие инфраструктуры «Абрау-Дюрсо» $ABBRD и «Кондуки» увеличит турпоток в разы, сообщил вице-премьер Дмитрий Чернышенко. Реализация проектов позволит создать в Краснодарском крае и Тульской области более 1,5 тысяч комфортных номеров и свыше 2 тысяч новых рабочих мест.

3. «Билайн» $VEON , «Мегафон», Tele2 $RTKM , МТС $MTSS подписали форвардные контракты на поставку отечественных базовых станций на свои сети. В Минцифры напомнили, что сами поставки начнутся с 2025 года, а с 2028 года можно будет использовать только российские базовые станции.

4. Акционеры «Яндекса» $YNDX на годовом собрании вчера переизбрали трех независимых членов совета директоров: экс-руководителя администрации президента РФ Александра Волошина, сооснователя и генерального партнера Almaz Capital Partners Чарльза Райана и Роже Рийниа (ранее занимал посты в Apple и ряде нидерландских компаний).

5. Группа компаний Softline $SFTL приобрела 51% долю в Polymatica. Softline планирует использовать линейку продуктов Polymatica для расширения предложения корпоративным заказчикам в сочетании с другими российскими решениями, заменяющими экосистему Microsoft $MSFT . 

Лайк-подписка, чтобы ничего не пропустить)

Не является индивидуальной инвестиционной рекомендацией.",16:23,2022-12-23,MSFT
USstocks,"📋Майкрософт подала ответ на антимонопольное дело регуляторов США, пытающихся помешать купить Activision Blizzard

Microsoft взяла на себя обязательство выпускать игры Activision Blizzard Call of Duty на консоли Nintendo в течение десяти лет. 

Microsoft также предложила подписать 10-летнее соглашение с Sony выпускать игры Call of Duty на консолях PlayStation в тот же день, когда они появятся на консолях Microsoft Xbox.

 «Sony отказывается от сделки», — говорится в заявлении Microsoft.

Если сделка состоится, Microsoft станет всего лишь «третьей игровой компанией в мире по доходам после Tencent и Sony». 

#atvi #msft
👣 Заходите в профиль, подписывайтесь на канал.
👀 Комментируйте, ставьте лайки, если было полезно.
$ATVI $MSFT",14:29,2022-12-23,MSFT
basebel,"$MSFT $ATVI 
Microsoft подала официальный протест на иск Федеральной торговой комиссии США, направленный на признание незаконной сделки по поглощению создателя видеоигр Activision Blizzard за 68,7 млрд $.
https://www.usnews.com/news/business/articles/2022-12-22/microsoft-braces-to-fight-ftc-over-activision-blizzard-deal",12:09,2022-12-23,MSFT
geka0007,"​​📝 УТРО, РЫНОК, ПЯТНИЦА 📝

🔥 Сегодня с утра на 1,5% подрастает нефть, уйдя чуть выше 82 долларов за баррель. Нефти помогло прошедшее по СМИ заявление вице-премьера РФ Александра Новака, что Россия не будет поставлять нефть странам, требующим соблюдения европейского потолка цен, и готова сократить добычу на 500-700 тыс долларов в сутки в начале следующего года. В целом же Индекс МосБиржи имеет хорошие шансы подрасти в первой половине дня, но итог торгов будет зависеть от настроений за океаном, которые проявятся после обеда. В любом случае, принципиальных изменений по российскому рынку акций не жду, среднесрочный боковик останется в силе. Кроме того, сегодня всё внимание на статистику по безработице в США. Число первичных заявок на пособие по безработице за неделю, завершившуюся 17 декабря, выросло до 216 тысяч. 

📊 ФЬЮЧЕРСЫ 10.00:

🟢US 30 +0,18%  
🟢S&P 500 +0,12%  
🟢Nasdaq +0,17%    
🟢Russell 2000 +0,60%  
🟢Гонконг 40 +2,60%  
🔴Китай H-Shares -0,92%  
🔴S&P 500 VIX -1,81%  
🔴РТС -0,94%    
🔴Мосбиржа -0,26%

📌 ПОСЛЕДНИЕ НОВОСТИ:

1️⃣ Маск заявил, что в течение 2 лет не планирует продавать акции $TSLA  Также заявил, что компания рассматривает возможность buyback

2️⃣ Россия в ответ на потолок цен планирует запретить поставки нефти и нефтепродуктов в страны и юрлицам, которые в контрактах будут требовать соблюдение этого условия, готова в связи с этим на сокращение добычи, которое в начале 2023 года может составить 5-7%. Сокращение добычи нефти в РФ в начале 2023 года может составить 500-700 тыс. баррелей в сутки в ответ на потолок цен  — Новак.

3️⃣ $MSFT  пытается отговорить FTC от блокировки сделки с Activision Blizzard утверждая, что это не повлияет на конкуренцию.

4️⃣ До конца года в Госдуму может быть внесен законопроект о цифровом рубле. Процесс запуска в России цифровой национальной валюты может начаться уже в последние дни уходящего года. 

5️⃣ $TSM  планирует открыть завод в Европе, в Германии

6️⃣ ЦБ Китая продолжает вливать повышенные объёмы ликвидности в систему концу года  - сегодня  влил 205 млрд CNY через операции 7 и 14-дневного reverse repo

7️⃣ Акции США падают: все еще напряженный рынок труда говорит о пессимистичной позиции ФРС в 2023.

8️⃣ Акции $AMZN  переживают самый худший год с dot-com бума. 

9️⃣ ЦБ может смягчить позицию по размеру капитала, который позволяет получить статус ""квала"" с ₽30 млн. до ₽15-20 млн.

🔟 Расчётный депозитарий СПБ Биржи направил в Министерство финансов Бельгии документы для последующей разблокировки ценных бумаг СПБ Банка и его клиентов",10:14,2022-12-23,MSFT
Hard_Trade,"Господа, всех приветствую 💸

🇪🇺 Евросоюз официально утвердил динамический потолок цен на газ на уровне €180 за Мвт·ч (примерно €1,85 тыс. за 1 тыс. куб. м)

🗣 Силуанов: нынешнее ослабление рубля $USDRUB связано с ростом импорта в Россию

🗣 Новак: РФ запретит поставку нефти и нефтепродуктов странам, которые потребуют соблюдения введенного Западом потолка цен, и может сократить добычу нефти в начале 2023 г на 500-700 тыс баррелей в сутки

🇺🇸 ВВП США в 3 квартале вырос на 3,2% кв/кв — это выше прогноза в 2,9% (цели ФРС по замедлению экономики не выполняются)

🏦 Минфин Бельгии всё-таки выдал лицензию НРД на разблокировку активов вслед за Люксембургом

▶️ Маск заявил, что в течение 2 лет не планирует продавать акции Tesla $TSLA . Также заявил, что компания рассматривает возможность buyback

▶️ Банк России официально продал «Открытие» банку ВТБ $VTBR за 340 млрд рублей

▶️ В Техасе открылся первый в Америке полностью автоматизированный McDonalds $MCD

▶️ Netflix $NFLX планирует инвестировать 900$ млн, чтобы построить ультрасовременную киностудию на бывшей военной базе на побережье Джерси

▶️ Microsoft $MSFT пытается убедить FTC разрешить покупку Activision Blizzard: говорит, сделка принесет пользу как геймерам, так и игровым компаниям

🛢 Brent торговалась на уровне $82,25 за баррель

Фьючерсы США

🟢 S&P500 +0,08%
🟢 Nasdaq +0,02%

Китай
🔴 China A50 -0,34%
🟢 Hang Seng +2,07%

🟢 Биткоин +0,08%",9:51,2022-12-23,MSFT
PKNCash,"Американский рынок падает на протяжение недели и это не конец 😱📉

Многие аналитики сравнивают тренд 2008 года с 2022, если цена опуститься ниже линии поддержки, то будет крах ‼️

В данный момент торгую только российскими акциями и даю прогнозы только по ним 🤑

Компании входящие в индекс S&P500 и их процент падения за день! (на 21:49) 
$MSFT (-4.20%)
$GOOGL (-3.58%)
$AAPL (-3.76%) 
$AMZN (-5.08%)
$MCD (-1.63%)
$TSLA (-9.95%)
$NVDA (-9.44%)

#обзор #прогноз #пульс #прибыль #новости #акции #инвестиции #новичкам",22:07,2022-12-22,MSFT
CriptoProDen,$MSFT на чем падение?,21:30,2022-12-22,MSFT
13rusl,"$GAZP 
Путин запретил «Газпрому» исполнять часть обязательств перед партнерами из Европы

Путин частично запретил «Газпрому» исполнять обязательства перед немецкой Wintershell и австрийской OMV и перед совместными с ними предприятиями. В партнерстве с ними «Газпром» разрабатывает два крупных месторождения газа. Путин потребовал, чтобы «Газпром» не платил за газ и его добычу больше, чем определит правительство

«Газпрому» до 1 октября 2023 года запрещается:

•Оплачивать поставки горючего природного газа и газового конденсата, добытых на участках Ачимовских отложений Уренгойского нефтегазоконденсатного месторождения, в случае если размер оплаты рассчитан по цене газа или конденсата, которая выше предельной стоимости, установленной правительством России.

•Оплачивать услуги по добыче горючего природного газа либо газового конденсата на участках Ачимовских отложений Уренгойского нефтегазоконденсатного месторождения, если размер платы рассчитан по цене выше потолка.

$YNDX 
""Яндекс Банк"" открыл вклады для физлиц

 ""Яндекс Банк"" начал принимать вклады физлиц по ставке до 8,5% годовых со сроком на три месяца, полгода или год, клиенты могут воспользоваться предложением через платформу ""Финуслуги"", говорится в телеграм-канале банка.

""У нас появился первый вклад… Ставка — до 8,5% годовых, срок — 3 месяца, полгода или год, можно хранить от 100 тысяч рублей до 10 миллионов. Без снятий и пополнений… Вклад оформляется онлайн на платформе ""Финуслуг"", — сообщил банк.

$SHEL 
СМИ: Shell приостановила производство СПГ на заводе в Австралии

Англо-нидерландская энергетическая компания Shell приостановила производство сжиженного природного газа (СПГ) на плавучем заводе Prelude FLNG у побережья Австралии из-за пожара, сообщает агентство Блумберг со ссылкой на заявление компании.

$QIWI 
Власти Кипра разрешили конвертировать расписки Qiwi в акции

Кипрские власти выдали Qiwi лицензию, позволяющую держателям депозитарных расписок (ADS) группы, учитываемых в Национальном расчетном депозитарии (НРД), конвертировать их в обыкновенные акции, сообщает Frank Media со ссылкой на пресс-службу компании.

$1810 
Xiaomi до конца года сменит главу компании, сообщили СМИ

Китайская технологическая компания Xiaomi до конца текущего года сменит президента компании, сообщает агентство Bloomberg со ссылкой на письмо сооснователя Xiaomi и председателя совета директоров компании Лэй Цзюня, адресованное сотрудникам.

$FEES 
""Россети Ленэнерго"" ввели в работу высокоавтоматизированную подстанцию ""Марьино"" в Санкт-Петербурге

Подстанция 110 кВ ""Марьино"" в Петродворцовом районе Санкт-Петербурга введена в работу дистанционно из ситуационно-аналитического центра группы ""Россети"" в рамках онлайн-пуска передовых энергоисточников в разных регионах России. В торжественной церемонии в День энергетика приняли участие заместитель Председателя Правительства Российской Федерации Александр Новак и генеральный директор ПАО ""Россети"" Андрей Рюмин.

$MSFT 
Fitch планирует отозвать рейтинги Microsoft

Международное рейтинговое агентство Fitch Ratings намерено в течение 30 дней отозвать рейтинги американского IT-гиганта Microsoft Corp. по коммерческим причинам, сообщается в пресс-релизе агентства.


Долгосрочный рейтинг дефолта эмитента (РДЭ) Microsoft находится на уровне ""ААА"", краткосрочный РДЭ – на уровне ""F1+"".

$VTBR 
ВТБ сегодня. 

Бумаги ВТБ показали хороший рост на фоне информации о том, что кредитная организация заключила с ЦБ договор о покупке 100% акций банка Открытие. ВТБ ожидает от сделки синергетического эффекта в виде экономии расходов по дублирующим штабным и операционным подразделениям, оптимизации сети, развития одной, а не двух технологических платформ, роста продаж в объединенной клиентской базе.

#прояви_себя_в_пульсе
#псвп

❌Не ИИР
В рамках стратегии &Абсолютная величина продолжаем удерживать текущие позиции, временная просадка, сейчас хороший момент входа в стратегию.",21:15,2022-12-22,MSFT
13rusl,"5 крупнейших компаний потеряли почти $ 3,7 трлн за этот год👇




👉На фоне повышения процентной ставки и риска наступления рецессии многие американские акции подверглись в этом году жесткой распродаже, среди них — 5 компаний с крупнейшей капитализацией: Apple, Microsoft, Alphabet, Amazon и Meta Platforms*, которые потеряли более $500 млрд рыночной стоимости каждая, пишет Business Insider.

Все 5 компаний вместе потеряли рыночную стоимость в размере $ 3,65 трлн за год. В целом упали и главные фондовые индексы: S&P 500 — почти на 19%, а Nasdaq — чуть менее чем на 32% к настоящему времени. Повышение ставки побуждает людей экономить, что не может не влиять на цену акций компаний, особенно быстрорастущих компаний, поскольку повышенная стоимость заимствований снижает их будущие денежные потоки, что является основой для их оценок.

$META 
Акции Meta упали на 24% за один день в октябре после того, как она отметила замедление расходов на цифровую рекламу. По данным Refinitiv, переход компании к метавселенной не был хорошо воспринят многими аналитиками: он потерял в этом году рыночную стоимость на $635 млрд Его рыночная капитализация составляет сегодня $318 млрд вместо $953 в начале 2022 года.


$AMZN 
Акции Amazon потеряли 11% после того, как компания опубликовала мрачный прогноз продаж на ключевой праздничный сезон. На данный момент гигант онлайн-торговли потерял $806 млрд за год. Сейчас его стоимость составляет $885 млрд вместо $ 1,691 трлн.

$GOOGL $GOOG 
Рыночная стоимость Alphabet упала на $758 млрд — вместо $ 1,921 трлн она снизилась до $ 1,163 трлн.

$MSFT 
Акции Microsoft упали с $2,525 трлн до $1,822 трлн то есть на $703 млрд.


$AAPL 
Общая оценка Apple упала на $747 млрд с уровня $2,902 трлн в начале 2022 года. Но Apple остается крупнейшей компанией в мире с рыночной капитализацией чуть менее $2,155 трлн.

$TSLA 
Если к этим 5 компаниям добавить еще и Tesla Inc (NASDAQ:TSLA), это приведет к увеличению общих потерь рыночной стоимости группы до $4,2 трлн. Она потеряла $572 млрд своей рыночной капитализации.

— При подготовке использованы материалы Business Insider

*Компания Meta признана в России террористической организацией и запрещена

#прояви_себя_в_пульсе
#псвп

❌Не ИИР
В рамках стратегии &Абсолютная величина продолжаем удерживать текущие позиции, временная просадка, сейчас хороший момент входа в стратегию.",20:16,2022-12-22,MSFT
zjun,"$MSFT старые колокольчики срабатывают, есть кто за 320?🐳",18:35,2022-12-22,MSFT
GMR,"❗️ГЛАВНЫЕ НОВОСТИ 🔥
•🇨🇳 #Китай со следующего месяца сократит карантин для нерезидентов.

•🇨🇳 В ноябре объем платежей в CNY вырос более чем на 15,6%, объем платежей в других валютах вырос за месяц лишь на 3,9%. Доля EUR в международных расчетах после затяжного падения вернулась к уровню в 36%, доля USD составила 41,4% чуть снизившись за месяц с 42%. Обе валюты продолжают лидировать в мире глобальных расчетов. Британский фунт, сохранивший третье место в рэнкинге валют для глобальных расчетов, заметно сократил долю - с 7,85% до 7,09%.

•🇺🇦 В G7 собрали 32$ млрд на бюджетную помощь Украине в 2023 г.

•🇷🇺 Международные резервы РФ за неделю выросли на $5,2 млрд.

•💵 Cредний курс покупки/продажи наличного доллара в банках Москвы на 16:00 мск составил 71,98/77,68 ₽.

•✅ ЦБ продаст банк «Открытие» ВТБ #VTBR за 340₽ млрд.

•💠 Кризис на рынке памяти замедлит внедрение новых технологий, считают в $MU

•🚫 Вслед за FTC заблокировать сделку $MSFT по приобретению $ATVI через суд пытается группа рядовых геймеров.

•🚗 Из-за самого крупного за всю историю падения акций $TSLA рыночная капитализация составила 436$ млрд, опустившись с 5-го на 12-е место среди самых ценных компаний S&P 500 по объему капитализации. #Tesla теперь стоит меньше, чем нефтяной гигант $XOM с капитализацией 445$ млрд.

•🔍 В #GOOGL поняли, что ИИ-боты вроде ChatGPT создают реальную угрозу её поисковику.

❗️СЦЕНАРИИ ПАДЕНИЯ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/259ba5c8-395b-4fcc-aa48-9d313afa8201

🏆 БУДУЩИЕ ЛИДЕРЫ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/1e5759bd-5d49-4441-a104-a439819f4678

🎓 СТАТЬ КВАЛОМ, БЕЗ ПРЕМИУМА И $:
https://www.tinkoff.ru/invest/social/profile/GMR/c764fa06-7c36-40e2-b043-3aa1f8c8d2c7

❔О СТРАТЕГИЯХ И ПОДВОДНЫХ КАМНЯХ:
https://www.tinkoff.ru/invest/social/profile/GMR/f9f4aed7-e3a7-4b4c-92e9-71f5972791aa

🔥 СТРАТЕГИИ
🚀 &Go USD на +38%. Долетим до +50% и ребалансировка. Момент для входа хороший. Из всех USD стратегий она обладает наибольшим потенциалом сейчас.

😎 &Антикризисная легендарная рублёвая стратегия, которая не падала никогда. При нынешнем рынке РФ я склонен заходить в него, обладая какой-то информацией, делать за час 10-30% и снова выходить в кэш. Такие шансы могут выпадать несколько раз в год, поэтому пока движения по стратегии происходят редко.

⭐️ &Потенциал кратного роста USD используйте просадку для входа. Ждём реализации глобальных процессов, которые приведут к росту стратегии более чем на 70%. Мои опасения за неё: 0/10. Швейцарские аналитики оценили её рост на 75-80% за 12 месяцев при базовом сценарии. И на 130-140% при оптимистичном 👍

Всем добра, успеха и берегите нервы 🤗
#новости #стратегии $USDRUB #Россия",18:05,2022-12-22,MSFT
