login,post,posts_time,posts_dt,ticker
Zanoggi,"События сегодня, понедельник 18 июля:

❗️Главы МИД ЕС обсудят новые санкции против России.
❗️Clearstream возобновит конвертацию депозитарных расписок эмитентов России.
💰 Сургутнефтегаз (SNGS): последний день с дивидендом за 2021 год: 0.8 руб на обычку, 4.73 руб на преф #SNGS #SNGSP
💰 Ростелеком (RTKM): последний день с дивидендом 4.56 руб за 2021 год #RTKM 
🇯🇵 Япония: выходной

Отчеты сегодня:

📅 ПОНЕДЕЛЬНИК 18 июля.
☀️ В премаркете
$SYF - Synchrony Financial - 13:00 - (3.1%)💛
$BAC - Bank of America Corp. - 13:45 - (0.9%)💛
$GS - Goldman Sachs Group - 14:30 - (-32.6%)❤️
$PLD - Prologis, Inc. - 15:00 - (-4.4%)💛
$SCHW - Charles Schwab Corp. - 15:45 - (11.6%)💚

🌙 После закрытия рынка 
$IBM - International Business  - 23:10 -  (-18.6%)❤️
$ELS - Equity LifeStyle Properti  - 23:15 -  (-0.4%)💛

💚 — Хорошие ожидания от отчета
💛 — Смешанные ожидания
❤️ — Плохие ожидания
% — ожидаемый рост выручки",8:13,2022-07-18,IBM
EnInvs,"На этой неделе ожидаются отчетности по компаниям доступным на бирже СПБ:

2022-07-18, до открытия
BAC Bank of America, SCHW Charles Schwab, $GS Goldman Sachs, PLD Prologis, SYF Synchrony Financial

2022-07-18, после закрытия
$IBM International Business Machine, ELS Equity LifeStyle Properties, SFBS ServisFirst Bancshares, MRTN Marten Transport

2022-07-19, до открытия
$JNJ Johnson & Johnson, NVS Novartis, LMT Lockheed Martin, TFC Truist Financial, HAL Halliburton

2022-07-19, после закрытия
$NFLX Netflix, IBKR Interactive Brokers, JBHT JB Hunt Transport Services, OMC Omnicom, PNFP Pinnacle Financial Partners 

2022-07-20, до открытия
ABT Abbott, BIIB Biogen, MTB M&T Bank, BKR Baker Hughes, NDAQ Nasdaq 

2022-07-20, после закрытия
$TSLA Tesla, CCI Crown Castle, CSX CSX, KMI Kinder Morgan, DFS Discover Financial Services

2022-07-21, до открытия
DHR Danaher, T AT&T, PM Philip Morris International, UNP Union Pacific Corporation, BX Blackstone 

2022-07-21, после закрытия
ISRG Intuitive Surgical, COF Capital One Financial, PPG PPG Industries, SIVB SVB Financial, $SNAP Snap

2022-07-22, до открытия
VZ Verizon Communications, NEE NextEra Energy, AXP American Express, HCA HCA Healthcare, SLB Schlumberger",1:52,2022-07-18,IBM
aborisenko,"Айти
$MSFT лучшая, $META сейчас большие капзатраты, потом это должно перерости в рост оборота, $GOOGL
Железо
$CSCO хорошая цена, $IBM хорошая цена, дивы, $STX, $WDC дешевый
$INTC возможно будет ниже, но цена хорошая, т.к. огромные капзатраты $AMD до 100 норм ценник, $TSM, $NVDA",23:17,2022-07-17,IBM
leningrag52.57,"🔥🔥🔥 ВСЕ ОТЧЕТЫ ЭТОЙ НЕДЕЛИ 🔥🔥🔥
📅 ПОНЕДЕЛЬНИК
☀️ В премаркете
$SYF - Synchrony Financial - 13:00 - (3.1%)💛
$BAC - Bank of America Corp. - 13:45 - (0.9%)💛
$GS - Goldman Sachs Group - 14:30 - (-32.6%)❤️
$PLD - Prologis, Inc. - 15:00 - (-4.4%)💛
$SCHW - Charles Schwab Corp. - 15:45 - (11.6%)💚

🌙 После закрытия рынка 
$IBM - International Business  - 23:10 -  (-18.6%)❤️
$ELS - Equity LifeStyle Properti  - 23:15 -  (-0.4%)💛",22:47,2022-07-17,IBM
Kum_sadovod,"Отчёты на следующей неделе и ожидания по EPS и выручке 

Понедельник, 18 июля 
IBM $IBM 2,27 / 15,09b. (после закрытия)

Вторник, 19 июля 
Johnson & Johnson $JNJ 2,57 / 23,87b. (до открытия)
Netflix $NFLX 2,98 / 8,04b. (после закрытия)

Среда, 20 июля 
Tesla $TSLA 1,9 / 16,9b. (после закрытия)

Четверг, 21 июля 
DR Horton $DHI 4,5 / 8,82b. (до открытия)
Nokia $NOK 0,0889 / 5,9b. (до открытия)
Snap $SNAP -0,1979 / 1,15b. (после закрытия)
Snap-on $SNA 3,94 / 1,1b. (до открытия)
Robert Half $RHI 1,59 / 1,9b. (после закрытия)

Пятница, 22 июля 
NextEra Energy $NEE 0,7533 / 5,32b. (до открытия)
Twitter $TWTR 0,1513 / 1,33b. (до открытия)",1:14,2022-07-16,IBM
TrendTrade,"⚡️10 лучших компаний с искусственным интеллектом

Эти компании лидируют в области искусственного интеллекта.

Искусственный интеллект когда-то был далекой мечтой ученых и любителей научной фантастики. По данным Ark Invest, сейчас стоимость отрасли составляет чуть менее 1 триллиона долларов, и, по прогнозам Ark Invest, к 2030 году она вырастет до 14 триллионов долларов. Это потому, что ИИ — это больше, чем просто суперкомпьютер, который может играть в шахматы и вести светские беседы; компании используют ИИ для автоматизации и оптимизации своих бизнес-процессов. Например, автоматизированные алгоритмы удаляют большинство сообщений, нарушающих стандарты сообщества Facebook. В настоящее время компании работают над расширением таких возможностей, разрабатывая чипы и компьютеры для искусственного интеллекта, которые позволяют компаниям полностью выполнять более сложные задачи с помощью машин. Отрасль находится в постоянном движении, технологические гиганты смешиваются с молодыми новыми стартапами. Вот список 10 лучших компаний, занимающихся искусственным интеллектом.

▪️Nvidia Corp. $NVDA
▪️Palantir Technologies Inc. $PLTR
▪️Alphabet Inc. $GOOG, $GOOGL
▪️Micron Technology Inc. $MU
▪️C3.ai Inc. $AI
▪️Amazon.com Inc. $AMZN
▪️Meta Platforms Inc. $META
▪️Microsoft Corp. $MSFT
▪️International Business Machines Corp. $IBM
▪️DocuSign Inc. $DOCU

Если понравилось, ставьте 👍

Одни из самых лучших идей нашего пульса:

1️⃣ Newmont( +78%) за 2 торговых месяца
2️⃣ Propetro (+58%) за за 6 торговых месяца
3️⃣ Block (43%) за 1,5 торговых месяца

Всю информацию и пруфы можете найти сами на Канале

Не знаешь куда инвестировать свои деньги и при этом не потерять их?
✅ Тогда подписывайся на канал, там ты найдёшь всю информацию о фондовом рынке.

#аналитика #акции #новости #инвестиции #прогноз #сша #новичкам #идея #пульс #россия",13:12,2022-07-13,IBM
TrendTrade,"3 удивительных дивидендных акции инвестирую в которые 21 625$, можно получать 1000$ пассивного дохода

Не сбрасывайте со счетов технологические акции, когда ищете высокодоходные дивиденды.
Дивидендные инвесторы склонны игнорировать акции технологических компаний. Поскольку отрасль в значительной степени ориентирована на новые компании и быстрый рост, эти предприятия часто предпочитали реинвестировать в себя, а не распределять денежные средства среди акционеров.

Однако зрелые технологические компании, как правило, противостоят этой тенденции, и многие из них предлагают выплаты, значительно превышающие среднюю доходность S&P 500 в 1,6%.
Сравнительно скромные инвестиции могут принести 1000 долларов общего годового дохода.

🟡AT&T  $T
🟡International Business Machines $IBM
🟡Intel Corporation  $INTC

Одни из самых лучших идей нашего пульса:

1️⃣ Newmont( +78%) за 2 торговых месяца
2️⃣ Propetro (+58%) за за 6 торговых месяца
3️⃣ Block (43%) за 1,5 торговых месяца

Всю информацию и пруфы можете найти сами на Канале

Не знаешь куда инвестировать свои деньги и при этом не потерять их?
✅ Тогда подписывайся на канал, там ты найдёшь всю информацию о фондовом рынке.

#аналитика #акции #новости #инвестиции #прогноз #сша #новичкам #идея #пульс #россия",13:21,2022-07-12,IBM
RBC_Investments,"Иностранные дивиденды возвращаются. Кто в США хорошо платит акционерам🇺🇸
 
Эксперты уверены, что пришло время покупать «дивитикеры».
 
🗝Почему дивиденды — простая и безопасная стратегия прямо сейчас
 
Инвестиции в дивидендные бумаги в этом году уже оказались более привлекательными, чем покупка индекса. Так, S&P 500 с начала года просел примерно на 20% по общей доходности, включая реинвестированные дивиденды. В то время как дивидендный ETF-фонд iShares Select потерял около 3,5% общей доходности, а ETF Vanguard High Dividend Yield Index упал чуть более чем на 8%.
 
Согласно опросу CNBC, большинство экспертов на Уолл-стрит считают, что ситуация на рынке практически не изменится до конца года, поэтому пришло время покупать дивидендные акции. На вопрос «Что вы, скорее всего, купите сейчас?» 42% респондентов ответили, что выберут акции с высокой дивидендной доходностью. Для сравнения: менее 18% опрошенных заявили, что купили бы акции бигтехов прямо сейчас.
 
📈Исторически дивидендные акции хорошо себя показывают в кризис
 
Исторический пример того, как дивидендные акции могут хеджировать инфляцию, относится к эпохе стагфляции 1970-х — начала 1980-х годов.
 
С начала 1973 года по конец 1981 года индекс потребительских цен рос в среднем на 9,2% в год. Согласно данным профессора финансов Дартмутского колледжа Кена Френча, за этот период 30% акций с самой высокой дивидендной доходностью принесли доходность в годовом исчислении в размере 9,9%, что на 0,7 процентного пункта превысило инфляцию. 
 
🔍Аналитики перелопатили весь рынок и нашли крепкие дивидендные истории
 
«Когда мы проверяем компании с приличной дивидендной доходностью, мы также смотрим на устойчивость ее баланса и на свободный денежный поток», — говорит директор по инвестициям Vantage Point Asset Management Николас Фаррелл.
 
Управляющий активами отобрал глобальные акции с дивидендной доходностью не менее 5,4%, отношением цены к прибыли ниже 10x и низким коэффициентом долга. Среди эмитентов, которые подошли под критерии, страховщик AIA, National Australia Bank, тайваньская технологическая компания Advantech и китайский производитель вакцин Sinopharm.
 
🧽$CTAS 
 
Cintas — американская корпорация, которая предоставляет компаниям униформу, принадлежности для уборки, средства первой помощи и безопасности, а также проводит курсы по безопасности. Компания — «дивидендный аристократ» с одним из самых высоких десятилетним совокупным среднегодовым темпом роста дивидендов. У Cintas также одна из лучших общих доходностей за 10 лет с учетом реинвестированных дивидендов. 
 
Wolfe Research провела скрининг рынка в поисках акций с дивидендной доходностью более 3%, низким долгом и низкими коэффициентами выплат. Коэффициент выплат отражает ту часть прибыли, которую компания направляет акционерам в виде дивидендов. Низкое значение этого показателя означает, что бизнес реинвестирует большую часть прибыли.
 
В ходе проведенного анализа Wolfe Research выявила акции из таких секторов, как энергетика, технологии, здравоохранение и потребительские товары — бумаги таких компаний, как $PFE, $KO, $XOM, $CSCO и $IBM, подошли по всем критериям.
 
🥤$KO
 
Coca-Cola — король дивидендов, который может похвастаться 59 годами повышения дивидендов подряд и доходностью в 2,78%. У компании сильные позиции на рынке напитков, которые дают возможность повышать цену без опасения за спрос — это позволит снизить влияние роста инфляции на финансовые показатели. 
 
Barclays также провел проверку американских акций с рейтингом «лучше рынка» с трехлетней средней дивидендной доходностью более 3%, которая, как ожидается, вырастет или останется стабильной до 2023 года. Среди лучших вариантов компания выделила $ENR, $FNF и $CSCO.
 
🏠Fidelity National Financial
 
Fidelity National Financial предоставляет услуги титульного страхования и урегулирования споров. Хотя сейчас финансовая отрасль и страхование находятся под давлением, у Fidelity National хорошая политика в отношении рисков и сильное положение на рынке.",10:43,2022-07-12,IBM
Valeriy100,"🔱 Возможно, вы когда-то слышали слово «тикер», но никогда не придавали ему особого значения. 
 
⚓ Тикер – короткое название актива на бирже. Это сочетание нескольких латинских символов, которое является уникальным на отдельно взятой бирже и закреплено за конкретной акцией. Например, акции International Business Machines имеют тикер IBM, а акции Сбербанка тикер SBER. $IBM $SBER 
 
📛 Зачем они нужны? 
 
💛 1. Обеспечение оперативной и точной информацией в электронном виде. Тикеры применяются при торговле на электронных терминалах, в заявках брокеру, записках маклера, в приказах на покупку или продажу пакета акций или облигаций. 
 
💛 2. Сам факт наличия тикера у компании, акции или облигации говорит об их допуске к биржевым торгам, что сразу же повышает статус эмитентов и ценных бумаг. 
 
💛 3. С помощью тикеров безошибочно идентифицируются акции конкретных компаний на фондовых биржах. Это позволяет избежать ошибки в котировках компаний с созвучными названиями.
➖
#учу_в_пульсе #учусь_в_пульсе #пульс #новичкам #прояви_себя_в_пульсе #пульс_оцени #пульсвместе",21:38,2022-07-11,IBM
Mentalio,"Приветствую!  🥲

Понедельник - день тяжёлый, но что поделать, сегодня  выпущу вам парочку коротких заметок, а вы сами подумайте полезные они или нет.

$HPQ  стабильная акция, но давайте посмотрим на её движения 
В 2021 году кто-то набирал позицию в данном активе (рисунок - коридор 1), а вот в 2022 году мне кажется кто-то выходил фиксируя хороший плюс от точки 40$. ( коридор 2)
Самое забавное, что 7 апреля толпе стало известно, что фонд Уоррена Баффета приобрёл данную бумагу и естественно, по логике вещей, в бумаге прошли довольно большие объёмы…
(а вы не думаете зачем вам дают данную информацию? – пока вы заходите, другие выходят, я не удивлюсь если через квартал выяснится, что всё уже продали.
Заходить в хайп заведомо стараться расстаться с денежкой, а инсайдеры, по-настоящему, никогда не поделятся с вами актуальной информацией. (Ливермор руку давал на отсечение за это утверждение – вырезка из книги)
Чтобы сделать большие деньги, надо чтобы кто-то их потерял.
Или
Может повториться сценарий 2013 года, где Баффет скупал акции компании $IBM  от 177$, а в 2018 примерно по 140-150$ продал их – сказав, что он ошибся.  (все мы ошибаемся так или иначе, но не стоит заходить в хайп)
Вот допустим самый нашумевший $TWTR  – этого года, только подтверждает опасения захода в хайп, спекулянты успеют там заработать, а вот вы можете лет на 5-7 заморозить денежку 
В 2014 году твиттер   стоил 50$, а после началось падение и инвесторы смогли выйти в 0 спустя только 5 лет ( и то считаю повезло)
Всего акций у компании 700млн, но  проторговали около 3 млрд акций за короткий период.
(все насытились скинув свои бумажки оставив их доверчивым инвесторам)
 Лично я думаю, что сделка всё-таки состоится (просто Маск тянет резину и сбивает цену своим поведением), но если сделки не будет, что будет с котировками компании которую Маск оклеветал сказав, что  у неё целая куча фейков. – ничего хорошео.
Сейчас актив вернулся к цене консолидации где и накапливалась позиция перед самым пампом.",21:19,2022-07-11,IBM
SmitsonitDK,"Новости четверга (07.07):

•Госдума приняла закон, который разрешает банкам вводить отрицательные ставки по валютным вкладам юридических лиц;

•МВФ: Некоторые крупные экономики, в том числе Китая и России, сократились во II кв. Это будет тяжелый 22-й год, но, возможно, еще более тяжелый 2023 г.;

•США и их союзники обсуждают ограничение цен на нефть из России на уровне $40–60;

•Динамика на рынке облигаций США свидетельствует о том, что впереди тяжелые времена и инвесторы готовятся к рецессии;

•Volkswagen $VOW3@DE CARIAD выбрал BlackBerry QNX для своей программной платформы;

•IBM $IBM приобретает израильского поставщика программного обеспечения для наблюдения за данными Databand;

•У Фосагро $PHOR  будет возможность платить дивиденды в будущем  - глава компании;

•Мосбиржа $MOEX 19 июля начнет торги расчетным фьючерсным контрактом на индекс пшеницы, а также маржируемыми опционами на этот контракт;

•Иран, Россия и Китай готовятся к проведению в конце августа крупных военных учений в Латинской Америке, в центре внимая которых будет Венесуэла;

•МВФ: 
    - ситуация в мировой экономике значительно ухудшилась с момента последнего прогноза в апреле. 
   - мы понизим прогноз по росту мировой экономики третий раз в этом году. 
   - не исключена рецессия в мировой экономике в 2023г;

•GS: Перегрев экономики и значительное повышение ставок свидетельствуют о том, что мир может оказаться на пороге довольно серьезной рецессии;

•Банк Англии: Экономические перспективы Великобритании заметно ухудшились;

•Россия посетит встречу G20, главной темой которого будет конфликт в Украине;

•МЭА: В ближайшие годы доля Китая в производстве солнечных панелей и компонентов возрастет до 95%;

•Глава комитета Госдумы по финансовому рынку Аксаков: Криптовалютная биржа может быть создана в России на базе Мосбиржи;

•Финансист и автор книг Питер Линч: В долгосрочной перспективе фондовый рынок - очень хорошее место. Но люди теряют больше денег ожидая и пытаясь предвосхитить коррекцию, чем в результате фактической коррекции. Попытки предсказать рыночные взлеты и падения непродуктивны;

•Министерство финансов предложило позволить брокерам, управляющим и депозитариям рассчитывать и выплачивать НДФЛ по иностранным дивидендам клиентов;

•Exxon $XOM  доставила первую партию зеленого авиатоплива в Сингапур;

•Добыча нефти на проекте Сахалин-1 упала в 22 раза из-за санкций;

•НМТП $NMTP  утвердили дивиденды  по итогам 2021 года в размере ₽0,54 на акцию;

•Бумаги М.Видео $MVID  выросли на 4% на новости о старте продаж техники Artel;

•Virgin Galactic $SPCE привлекла Boeing для создания ракет-носителей;

•❗Цена газа в Европе впервые с марта превысила $1900 за 1 тыс. кубометров;

•GameStop объявила сплит акций 4 к 1;

•Британский регулятор по надзору за конкуренцией начал расследование сделки Microsoft по приобретению производителя видеоигр Activision Blizzard;

•Германия попросила Канаду вернуть турбину для Северного потока $GAZP , чтобы заполнить хранилища перед зимой;

•Инфляция в России с 25 июня по 1 июля замедлилась до 16,19% в годовом выражении против 16,22% неделей ранее;

•❗Премьер-министр Великобритании Борис Джонсон ушёл в отставку;

•Европейский парламент одобрил закон, обязывающий Apple $AAPL и Google разрешить установку приложений на смартфоны из сторонних источников, а не только из App Store и Google Play.

Подписывайтесь на канал, чтобы следить за актуальной информацией по рынку. Обнял 🤗

#новости #прояви_себя_в_пульсе",19:21,2022-07-07,IBM
Money_Way,"#новости #события #Америка #Европа #Китай
$SBUX Американская сеть кофеен Starbucks нашла покупателя на российский бизнес. 
 
$MRK Merck ведет предварительные переговоры о покупке Seagen. 
 
$CVX Chevron готов значительно нарастить добычу нефти в Венесуэле в случае ослабления американских санкций против страны. 
 
$META Meta (запрещена в РФ) создала модель ИИ nllb-200, которая переводит 200 разных языков. 
 
$AAPL 8 июля Apple открывает продажи нового MacBook Air. 
 
$IBM IBM приобретает израильского поставщика программного обеспечения для наблюдения за данными Databand. 
 
$RIVN Rivian подтверждает план по производству 25 тысяч автомобилей в 2022 финансовом году. 
 
$TSLA Tesla уступила лидерство по продажам китайской BYD.",10:58,2022-07-07,IBM
BigDaddy205,"Отличного всем дня!
Рубрика #зачашкойкофе

🔴 Тинькофф до 1 октября временно приостанавливает исходящие swift-переводы в валюте.

🟢 FDA заявило, что позволит продуктам Juul Labs $MO оставаться на рынке США пока оно обжалует запрет агентства на свою продукцию

🔴 $WMT Walmart сообщает поставщикам о появлении новых сборов за топливо и самовывоз

🟢 Tesla $TSLA говорит, что в июне был самый высокий месячный объем производства в истории компании

🟢 $AMZN Amazon заключает партнерское соглашение с Grubhub, родительской компанией Just Eat Takeaway. Com

🔴 Минфин Казахстана обсуждает реализацию запрета на экспорт в Россию

🟠 IKEA ввела ограничения на заказ товаров: не больше 1 тонны, не больше чем на 1 млн рублей, не больше 70 штук 1 товара

🟢 ”Аэрофлот» $AFLT возобновляет рейсы на турецкие курорты: на Бодрум с 15 июля, на Даламан с 17 июля

🟢 Объем торгов юанем на Мосбирже превысил объем по евро 

🟢 Shell $SHELI  планирует в 2025 г запустить в Голландии крупнейший в ЕС завод зеленого водорода

🔴 Shopify $SHOP, как сообщается, откладывает пересмотр компенсаций, увольняет 50 должностей

🟢 Банк России одобрил первый российский товарный индекс. Пилотным ценовым показателем стал биржевой индекс на пшеницу

🔴 Госдума приняла закон, исключающий ряд налоговых льгот для высокорентабельного IT-бизнеса, такого как $YNDX «Яндекс.Такси» и «Яндекс.Доставка»

🔴 РФ заблокировала транзит нефти из Казахстана в Европу.

🟢 IBM $IBM приобретает израильского поставщика программного обеспечения для наблюдения за данными Data band.ai

🟢 Apple анонсирует, что новый macbook Air с M2 доступен для заказа с 8 июля

🟢 $AAPL Apple усиливает защиту на устройствах ряда пользователей от кибератак и слежки

🔴 Госдума приняла закон, который прямо запрещает оплату товаров и услуг в РФ цифровыми финансовыми активами.

🟢 В июне $RIOT произвел 421 биткоин

🟢 Binance отменяет комиссию за торговлю биткоинами с 8 июля

🟢 $GM сообщает о 484 тыс. продажах автомобилей во втором квартале в Китае

🟢 $GME Gamestop объявляет о сплите акций по принципу 4 к 1

😱 Биткоин 20 377,80$
💵 Доллар - 62,9110₽
💶 Евро - 64,3260₽
🛢 Нефть - 100,98$

🟢 VIX -0,25%
🟢 S&P 500 +0,29%
🟢 Nasdaq 100 +0,42%

❗️Сегодня отчётов нет",9:35,2022-07-07,IBM
DARHAN,"🇺🇸ИНТЕРЕСНОЕ ЧЕРЕЗ ПРИЗМУ на 06.07.2022г 

Всё самое важное и актуальное из мира иностранных ценных бумаг:

1. 🇺🇸 Wallmart ( $WMT) повысит транспортные цены для поставщиков.

2. 🇺🇸 FDA постарается решит по препарату Biogen ( $BIIB) от Альцгеймера в этом году.

3. 🇰🇿🇷🇺 Минфин Казахстана обсуждает реализацию запрета на экспорт в Россию.  Суть его заключается в том, что казахстанские власти не будут заверять электронные счета-фактуры на такие грузы.

4. 🇺🇸 Grubhub ( {$GRUB}) установила партнерство с Amazon ( $AMZN).

5. 🇺🇸 Meta ( $META) намерена продолжать внедрять NFT для привлечения новой аудитории.

6. 🇺🇸🇪🇺 Amazon ( $AMZN) предоставит конкурентам больше данных и предложит покупателям более широкий выбор продуктов в рамках сделки с антимонопольными регуляторами ЕС.

7. 🇺🇸🇨🇳 В июне Tesla ( $TSLA) продала 78000 авто китайского производства - предварительные данные.

8. 🇨🇳🇪🇺🇷🇺 Объём торгов юанем на Мосбирже превысил объём торгов по евро.

9. 🇬🇧🇳🇱 Shell Nederland B.V. и Shell Overseas Investments B.V. ( $SHEL) построят в Голландии крупнейший в Европе завод по производству зеленого водорода.

10. 🇺🇸 Volkswagen CARIAD ( $VOW3@DE) выбрал BlackBerry QNX ( $BB) для своей программной платформы.

11. 🇺🇸🇮🇱 IBM ( $IBM) приобретает израильского поставщика программного обеспечения для наблюдения за данными Databand.

12. 🇺🇸 Apple ( $AAPL) 8 июля открывает продажи нового MacBook Air.

13. 🇫🇷🇷🇺 TotalEnergies ( $TTE) заявила, что отказывается от своей 20%-ной доли на Харьягинском месторождении и продает ее Зарубежнефти.

14. 🇺🇸 Norwegian Cruise Line ( $NCLN) больше не будет требовать от гостей прохождения теста на COVID-19 перед круизом, если этого не требует местное законодательство.

15. 🇫🇷🇷🇺 TotalEnergies ( $TTE) заявила о сохранении своих долей в российских Тернефтегазе, Арктик СПГ-2, Ямал СПГ и Новатэке.

16. 🇺🇸 Meta ( $META) создала модель ИИ nllb-200, которая переводит 200 разных языков.

17. 🇺🇸 На долю Amazon ( $AMZN), Microsoft ( $MSFT) и Google ( $GOOGL) приходится около 2/3 расходов на облачные вычисления, и они используют свою мощь, чтобы удерживать свои позиции на быстрорастущем рынке.",20:46,2022-07-06,IBM
GMR,"❗️ГЛАВНЫЕ НОВОСТИ 🔥
•🧈 Россия ищет способы снятия блокировки с золотовалютных резервов за границей.

•🇭🇰 Гонконг допускает массовый переход компаний на двойной первичный листинг.

•✅ Выплаты дивидендов по незаблокированным иностранным акциям начнутся в середине августа.

•🇫🇷 Франция ""слила"" запись переговоров президентов в одностороннем порядке и нарушила дипломатическую этику, посчитал глава МИД РФ.

•🛢 Страхи рецессии привели к падению нефти WTI ниже $100.

•🇭🇰 Уже через неделю первые брокеры из РФ предоставят доступ к акциям Гонконга через СПб биржу.

•🚗 Продажи автомобилей в России июне 2022 года рухнули на 82% по сравнению с июнем прошлого года.

•🏎 ""Автоваз"" объявил о начале продаж спортивной версии седана Lada Granta - Lada Granta Drive Active 2022.

•🎮 Британский антимонопольный орган заявил в среду, что начал расследование сделки $MSFT на сумму $68,7 млрд. по покупке производителя Call of Duty $ATVI

•🚘 Поставки производителя электромобилей $RIVN увеличились за счет наращивания производства.

•🦮 ФАС не получала ходатайство о передаче TotalEnergies 20% в Харьяге в пользу ""Зарубежнефти"".

•💠 $IBM приобрела поставщика софта для работы с данными Databand.

•🚛 $WMT взимает с некоторых поставщиков новые сборы за топливо и самовывоз.

•🚛 $AMZN заключает сделку с Grubhub из-за проблем с доставкой еды.

❗️СЦЕНАРИИ ПАДЕНИЯ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/259ba5c8-395b-4fcc-aa48-9d313afa8201

❗️ВЧЕРА В ТИНЬКОФФ ПРОИЗОШЛИ ПЕРВЫЕ СПИСАНИЯ КОМИССИИ 12% ГОДОВЫХ ЗА USD, EUR И GBP (ЕСЛИ ИХ СВЫШЕ 10 000) НА ВАШИХ ИНВЕСТ СЧЕТАХ.

🛡 Кто подписан на мои стратегии - не волнуйтесь, стратегии не облагаются данной комиссией. Кто нет - варианты: диверсифицироваться по валютам или вывести капитал из рф. С таким отношением они не заслуживают ваших денег.

🔥 СТРАТЕГИИ
🚀 &Go USD на +21,15% и остаётся самой высокодоходной USD стратегией Тинькофф. Долетим до +50% и ребалансировка. Момент для входа хороший.
 
😎 &Антикризисная на +8.1% легендарная рублёвая стратегия, которая не падала НИКОГДА. Максимальная просадка за всю историю составляет 0%. При нынешнем рынке РФ я склонен заходить, обладая какой-то информацией, делать за час, например, 10-30% и снова выходить в кэш. К сожалению, такие шансы могут выпадать лишь несколько раз в год, поэтому пока движения по стратегии происходят редко.
 
⭐️ &Потенциал кратного роста USD -27.50%, используйте просадку для входа. Ждём реализации глобальных процессов, которые приведут к росту стратегии более чем на 70%. Мои опасения за неё: 0/10. Швейцарские аналитики оценили её рост на 75-80% за 12 месяцев при базовом сценарии. И на 130-140% при оптимистичном 👍

Всем добра, успеха и берегите нервы 🤗",19:05,2022-07-06,IBM
MaksNeo,"IBM купила Databand.ai.

IBM приобрела поставщика софта для работы с данными Databand.ai. Финансовые условия сделки не раскрываются.

источник: https://newsroom.ibm.com/2022-07-06-IBM-Aims-to-Capture-Growing-Market-Opportunity-for-Data-Observability-with-Databand-ai-Acquisition
$IBM",16:14,2022-07-06,IBM
inco_trade,"#обзор #рынок #сша #обзор_рынка #рынок_сша #компании #компании_сша
 
▪️ $AAPL Macbook Air с чипом M2 будет доступен для заказа и начнет поставляться клиентам по всему миру в пятницу, 15 июля
▪️ $NCLH Norwegian Cruise Line больше не будет требовать от гостей прохождения тестирования на COVID-19 перед круизом, если это не требуется местным законодательством
▪️ $IBM IBM приобретает израильского поставщика программного обеспечения для наблюдения за данными Data band.ai

⬆️ $XOM Целевая цена Exxon Mobil повышена до $125 c $105 - RBC
⬆️ $MRO Целевая цена Marathon Oil повышена до $34 c $33 - RBC

⬇️ $MA Целевая цена Mastercard понижена до $298 c $357 - Piper Sandler
⬇️ $META Целевая цена Meta Platforms понижена до $205 c $250 - Guggenheim
⬇️ $MS Целевая цена Morgan Stanley понижена до $97 c $100 - Citigroup
⬇️ $NFLX Целевая цена Netflix понижена до $170 c $275 - Barclays
⬇️ $PYPL Целевая цена PayPal понижена до $93 c $140 - Piper Sandler
⬇️ $PEP Целевая цена Pepsico понижена до $183 c $187 - Barclays; до $185 c $186 - JP Morgan
⬇️ $UBER Целевая цена Uber понижена до $35 c $60 - Atlantic Equities
⬇️ $V Целевая цена Visa понижена до $204 c $239 - Piper Sandler
⬇️ $AAPLL} Целевая цена Apple понижена до $130 c $157 - Goldman",15:26,2022-07-06,IBM
MarketTwit,"$IBM 🇺🇸#IBM #mna 
IBM приобретает израильского поставщика программного обеспечения для наблюдения за данными Databand.  Условия не разглашаются",15:04,2022-07-06,IBM
