login,post,posts_time,posts_dt,ticker
Maksim_gg,"Рынок РФ завершил праздничную неделю символическим снижением по индексу МосБиржи. 


$MOEX 
Индекс МосБиржи финишировал на отметке 2156,39 пункта, потеряв по итогам основной сессии 0,01%. Объем торгов при этом остался низким и составил 7,62 млрд рублей. Индекс РТС закрылся на уровне 942,73 пункта, прибавив 0,2%.

✅Лидерами сегодняшнего дня стали бумаги Fix Price (+1,8%), ММК (+0,75%) и «Газпрома» (+0,5%).

Акции $TATN  «Татнефти» (+0,2%) сегодня торговались последний день с дивидендами за 3 квартал. Дивидендный реестр закроется 10 января.

❌В числе аутсайдеров - бумаги Ozon (-1,46%), Х5 (-1,4%), АФК «Система» (-0,85%).


$USDRUB $EURRUB $CNYRUB 
На валютной секции Московской биржи рубль укрепляется по отношению к компонентам корзины валют. Доллар подешевел на 0,12% до 72,09, евро - на 0,02% до 76,2, а китайский юань перешел к укреплению и подорожал до 10,44 рубля. Поддержку национальной валюте оказывает нефть.

👉Мировые рынки торгуются с оглядкой на свежую статистику по США. Сегодня инвесторы оценивают данные по рынку труда и деловой активности в Штатах.

📈Безработица в США в декабре снизилась - до 3,5%, следует из данных министерства труда страны. При этом аналитики ожидали сохранения показателя на уровне ноября и октября в 3,7%. Рост зарплат сильно замедлился: в декабре +0,3% м/м и 4,6% г/г против +0,4% м/м и +4,8% г/г в ноябре.


$GAZP 
«Газпром» вновь сократил прокачку газа через Украину

Объем суточного транзита газа в Европу через территорию Украины сократился более чем на 5%. Двумя дня ранее снижение превысило 10%

В предыдущий раз «Газпром» резко сократил транзит газа через Украину 4 января, тогда объем прокачки уменьшился более чем на 10% — с 42,2 млн до 37,8 млн куб. м в сутки.

«Газпром» поставляет газ, исходя из заявок потребителей, сейчас в Европе установилась теплая погода, пояснил РБК источник, близкий к российской стороне.


$PLZL $POLY 
Золото в пятницу дорожает на фоне выхода данных о рынке труда в США

Цена на золото растет более чем на 1%, инвесторы оценивают данные по рынку труда в США, свидетельствуют данные торгов и комментарии эксперта.

По состоянию на 18.46 мск цена февральского фьючерса на золото на нью-йоркской бирже Comex растет на 26,35 доллара, или на 1,43%, до 1866,95 доллара за тройскую унцию. Мартовский фьючерс на серебро дорожает в то же время на 2,2%, до 23,94 доллара за унцию.

Инвесторы оценивают опубликованную ранее в пятницу статистику по безработице в США в декабре. Показатель неожиданно снизился — до 3,5% с уровня ноября в 3,7%. Аналитики, опрошенные порталом DailyFХ, ожидали сохранения показателя на ноябрьской отметке. Кроме того, число занятых в несельскохозяйственных отраслях экономики увеличилось на 223 тысячи, в то время как прогнозировался рост лишь на 200 тысяч.

Портал MarketWatch приводит мнение старшего аналитика Kitco Metals Джима Выкоффа (Jim Wyckoff), который считает, что статистика по рынку труда в США была «возможно, самой важной» для золота информацией в этом месяце, а сами данные оказались «оптимистичными, но все же не слишком сильными».",21:26,2023-01-06,USDRUB
Invest_lohotron,$USDRUB  скинем до 68-69 вероятно. Дальше до февраля будем болтаться -+3р.  После марта вангую выход топов и банковский закуп под их бонусы. Всем хочется жить хорошо.,21:23,2023-01-06,USDRUB
blackNEMON,$USDRUB Деда не трогайте господа там и так беда,20:46,2023-01-06,USDRUB
blackNEMON,$USDRUB Да за чем Вы призедента трогаете смотрите в том году в пальто был в страшном в этом году в свитер явно не с его плеча сейчас думаем может ему шмотки купить более менее только куда выслать не понимаю,20:43,2023-01-06,USDRUB
Mikulay,"$USDRUB Российские власти хотят провести “мобилизацию доходов” — одноразовый сбор с крупного бизнеса на нужды [военной операции] — Bloomberg 

По данным издания, единовременные выплаты затронут производителей угля и удобрений, а также госкомпании — для них хотят установить дивиденды выше 50% от прибыли. Собранные же деньги собираются потратить на военные нужды, а налоговая нагрузка обусловлена проблемами в госбюджете, пишет Bloomberg. 

Издание ссылается на некую инструкцию, которую премьер-министр Мишустин передал чиновникам в середине декабря. В ней налоговые ограничения называются “мобилизацией доходов”. Также документ предлагает выделить 175 млрд рублей на расходы по переселению жителей Херсонской области. Всего планируется переселить 100 тысяч человек.

Получается инвесторов мобилизуют
Открыт набор подписчиков.",20:13,2023-01-06,USDRUB
Epic_Capital,"Важные тезисы из интервью президента ФРС Атланты:
1. Декабрьский отчёт о занятости не меняет его взглядов на денежно-кредитную политику, ставку нужно повышать.
2. Ставка будет более 5% в течении продолжительного времени.
3. Он ожидает повышение ставки либо на четверть, либо на половину процентного пункта 1 февраля.
4. Цель по инфляции 2%.
5. Действия ФРС не преведут к  рецессии, а если она настанет, то будет короткой и не глубокой.
Его очередь голосовать по ставке ФРС настанет в 2024 году.
Источник: https://www.cnbc.com/2023/01/06/raphael-bostic-says-fed-needs-to-stay-the-course-despite-lower-wage-gains.html
Рост ставки ФРС приведёт к укреплению  $USDRUB относительно других мировых валют и может негативно повлиять на фондовый рынок. Не ИИР.
#прояви_себя_в_пульсе",20:12,2023-01-06,USDRUB
13rusl,"Рынок РФ завершил праздничную неделю символическим снижением по индексу МосБиржи. 


$MOEX 
Индекс МосБиржи финишировал на отметке 2156,39 пункта, потеряв по итогам основной сессии 0,01%. Объем торгов при этом остался низким и составил 7,62 млрд рублей. Индекс РТС закрылся на уровне 942,73 пункта, прибавив 0,2%.

✅Лидерами сегодняшнего дня стали бумаги Fix Price (+1,8%), ММК (+0,75%) и «Газпрома» (+0,5%).

Акции $TATN  «Татнефти» (+0,2%) сегодня торговались последний день с дивидендами за 3 квартал. Дивидендный реестр закроется 10 января.

❌В числе аутсайдеров - бумаги Ozon (-1,46%), Х5 (-1,4%), АФК «Система» (-0,85%).


$USDRUB $EURRUB $CNYRUB 
На валютной секции Московской биржи рубль укрепляется по отношению к компонентам корзины валют. Доллар подешевел на 0,12% до 72,09, евро - на 0,02% до 76,2, а китайский юань перешел к укреплению и подорожал до 10,44 рубля. Поддержку национальной валюте оказывает нефть.

👉Мировые рынки торгуются с оглядкой на свежую статистику по США. Сегодня инвесторы оценивают данные по рынку труда и деловой активности в Штатах.

📈Безработица в США в декабре снизилась - до 3,5%, следует из данных министерства труда страны. При этом аналитики ожидали сохранения показателя на уровне ноября и октября в 3,7%. Рост зарплат сильно замедлился: в декабре +0,3% м/м и 4,6% г/г против +0,4% м/м и +4,8% г/г в ноябре.


$GAZP 
«Газпром» вновь сократил прокачку газа через Украину

Объем суточного транзита газа в Европу через территорию Украины сократился более чем на 5%. Двумя дня ранее снижение превысило 10%

В предыдущий раз «Газпром» резко сократил транзит газа через Украину 4 января, тогда объем прокачки уменьшился более чем на 10% — с 42,2 млн до 37,8 млн куб. м в сутки.

«Газпром» поставляет газ, исходя из заявок потребителей, сейчас в Европе установилась теплая погода, пояснил РБК источник, близкий к российской стороне.


$PLZL $POLY 
Золото в пятницу дорожает на фоне выхода данных о рынке труда в США

Цена на золото растет более чем на 1%, инвесторы оценивают данные по рынку труда в США, свидетельствуют данные торгов и комментарии эксперта.

По состоянию на 18.46 мск цена февральского фьючерса на золото на нью-йоркской бирже Comex растет на 26,35 доллара, или на 1,43%, до 1866,95 доллара за тройскую унцию. Мартовский фьючерс на серебро дорожает в то же время на 2,2%, до 23,94 доллара за унцию.

Инвесторы оценивают опубликованную ранее в пятницу статистику по безработице в США в декабре. Показатель неожиданно снизился — до 3,5% с уровня ноября в 3,7%. Аналитики, опрошенные порталом DailyFХ, ожидали сохранения показателя на ноябрьской отметке. Кроме того, число занятых в несельскохозяйственных отраслях экономики увеличилось на 223 тысячи, в то время как прогнозировался рост лишь на 200 тысяч.

Портал MarketWatch приводит мнение старшего аналитика Kitco Metals Джима Выкоффа (Jim Wyckoff), который считает, что статистика по рынку труда в США была ""возможно, самой важной"" для золота информацией в этом месяце, а сами данные оказались ""оптимистичными, но все же не слишком сильными"".

❌Не ИИР
•В рамках стратегии &Абсолютная величина я переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, иногда и более. Добро пожаловать! 

#прояви_себя_в_пульсе
#псвп",20:10,2023-01-06,USDRUB
ASA37,"$USDRUB давай уже 76 тогда, ну",19:58,2023-01-06,USDRUB
Ksenia_Investor,"🇷🇺 Рынок акций РФ в пятницу консолидировался при смешанной динамике фишек

Рынок акций РФ в пятницу консолидировался при смешанной динамике blue chips на фоне позитивных сигналов с внешних площадок и выборочного закрытия позиций игроками перед выходными. Реакция внешних площадок на сильную статистику по рынку труда США оказалась позитивной, хотя данные повышают ожидания сохранения жесткой монетарной политики Федрезерва.

По итогам торгов в пятницу индекс Мосбиржи составил 2156,39 пункта (-0,01%), индекс РТС - 942,73 пункта (+0,2%); цены большинства “голубых фишек” на Московской бирже изменились в пределах 1,6%.

Доллар просел до 72,06 рубля (-0,12 рубля), утром курс опускался в район 71,5 руб./$1.

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉

$MOEX $USDRUB",19:50,2023-01-06,USDRUB
INVESTOR_22_VEKA,"Рублевые стратегии, конечно есть хорошие, но явно не хватает $GLDRUB_TOM давайте попросим добавления золота в стратегии. Обычно поддержка это учитывает. Она сделает диверсификацию намного лучше. Можно конечно доллар в рублях внедрить, но это и муторнее, да и золото долгосрочно интересно при многих стратегиях, хоть на малую долю.

К тому же и комиссия в золоте большая, это бы привлекало людей в стратегии и в золото.

 $USDRUB рубль долгосрочно будет падать с огромной вероятностью и интеграция золота в рублевые стратегии вероятно поможет сохранить капиталы многих.

&2в1 Рантье и Визионер RUB
&Тинькофф Сигнал RUB
&Мал, да удал
#золото #стратегии #рубль",19:37,2023-01-06,USDRUB
Pr0fitGate,"Сегодня днём в США вышла статистика по безработице. Рост заработных плат ниже ожиданий, рост рабочих мест выше. 

на этом в моменте заметно ослабел доллар из-за надежды на смягчение позхиции ФРС (чего видимо не будет). В общем все хорошо и прекрасно. Американский рынок как и сырье хорошо так отскочили наверх. 

Но в целом, если вы думаете что на российском рынке пока пила и делать особо нечего посмотрите поближе на рынок американский.
$MEH3 $RIH3 $SFH3 $USDRUB",19:23,2023-01-06,USDRUB
I_tut,"$USDRUB ну шо, технические эксперты, что сейчас вырисовывается ? Голова и плечи/тройная голова дракона или все таки треугольник смерти ?",19:19,2023-01-06,USDRUB
kilevra,"$USDRUB Пульсяне скиньте плиз реферальную ссылку на премиум 2 месяца бесплатно. То постоянно спамят в пульсе, а теперь никак найти не могу.",19:18,2023-01-06,USDRUB
Asgard,"$USDRUB как радуют которые люди пишут, вернётся к: 63,64,65,66,67,68,69,70…

И как правило, чем выше курс - тем выше оценка)

Исходя из долгосрочного прогноза - на горизонте 5 лет всё равно будут десятки процентов, точка входа не так важна.

Исходя из того, что постепенно курс всё таки растёт - и при этом экспортёры не набрасываются на него как на кость, мы можем чего-то не знать.

Может экспортеры уже продали всё, как только был сведён кредит с дебетом, исходя из этого - есть много рублей, и много долларов, которые продадут вполне не скоро.

И там сидят умные люди, которые умеют считать деньги",18:40,2023-01-06,USDRUB
Garlomorn,$USDRUB до скольки рынок,18:39,2023-01-06,USDRUB
iuterehov,"В итоге докупил через друга оставшиеся 40 акций по рынку $SI , средняя получилась 11,99$, вчерашний низ 12,4 был выше, чем моя средняя 11,99, сегодняшний низ 10,65 ниже моей средней 11,99. Не собираюсь гадать на гуще и искать лучшего момента входа, взял, положил, буду ждать. Свой риск доход в краткосрок посчитал как 2 к 3, в долгосрок цифры куда лучше. Пройдёт время - посмотрим. Стоит учитывать, что я сюда ещё заложил перевод рублей в $USDRUB по курсу 72р получилось (уже с учётом комиссий, что неправильно, но для простоты понимания), закладывая рублевую переоценка на то, что возможно при посадке си, доллар подтянет рублевую выручку, либо наоборот, будем смотреть.",18:34,2023-01-06,USDRUB
blackNEMON,$USDRUB Друга по России 24 много толку? Сегодня так сяк закроемся в понедельник новую высоту увидим возможно откат с утра,18:33,2023-01-06,USDRUB
sloni,"$USDRUB ага,ждите свои 69🤣🤣🤣",18:31,2023-01-06,USDRUB
Seeyou818,"$USDRUB давай на 50 опять, хорошо же было",18:31,2023-01-06,USDRUB
khozov01,"$USDRUB кто не падал, тот не поднимался",18:31,2023-01-06,USDRUB
Grom89,$USDRUB а по России 24 сказали курс 70.33 рубля как то не стыкуется.,18:29,2023-01-06,USDRUB
GMR,"❗️ГЛАВНЫЕ НОВОСТИ 🔥
•🇪🇺 Инфляция в еврозоне в декабре опустилась ниже 10% впервые с августа, до 9,2%. Розничные продажи в еврозоне в ноябре выросли на 0,8%.

•🇪🇺 Сентено из ЕЦБ говорит, что процентная ставка близка к пику, если не будет новых потрясений. Он заявил, что ставки будут повышаться до тех пор, пока ЕЦБ не решит, что инфляцию можно снизить до среднесрочного целевого уровня в 2% как можно быстрее.

•🇺🇸 Рост числа рабочих мест в США в декабре превысил прогнозы, а безработица сократилась до 3,5% с 3.6%. 

•🇨🇳 CGTN: Рост экономики Китая ускорит восстановление мировой экономики в 2023 г. Так же считают аналитики банков MS и #JPM и повысив прогноз ВВП Китая. #Китай

•🇯🇵 Япония заявила, что будет продвигать санкции против России и помощь Украине.

•🇧🇾 Белоруссия будет изымать собственность недружественных стран в качестве ответной меры.

•🪙 #BTC может подешеветь до 12-9$ тыс., цена Ethereum снизится до 300-600$, уверен основатель BitOk Дмитрий Мачихин. Он назвал текущую ситуацию на рынке «криптозимой», и предрек финальное падение котировок наряду с развязкой всех геополитических рисков в Европе грядущей осенью. #Крипта сможет вернуться к обратно к росту после финального падения и многомесячной консолидации. Предположительно, эти условия будут выполнены ко 2-3 кварталу 2023 г. Мачихин назвал основным фактором для крипторынка поведение фондовых рынков и риторику ФРС #США относительно ставок кредитования и борьбы с инфляцией.

•💵 Средневзвешенный курс доллара США к рублю со сроком расчетов ""завтра"" по состоянию на 15:30 мск 6 января составил 71,79 ₽. #доллар

•📺 Прибыль Samsung упала до шестилетнего минимума.

•🐈‍⬛ Фонд ARK Invest главы Кэти Вуд купил #COIN на сумму около 5$ млн продолжая свой парад покупок. 

•📛 $BBBY готовится объявить о банкротстве в течение нескольких недель.

•💊 BLUE продаёт очередной ваучер FDA за 95$ млн.

•💊 $PFE изучает варианты лечения некоторых редких заболеваний и лекарств от рака.

•🛢 $SHEL ожидает налоговых потерь в 4 квартале в размере 2$ млрд после дополнительных сборов в Британии и ЕС. Окончательные результаты за 4 квартал выйдут 2 февраля.

•🔓 В свободный доступ попали данные 200 млн пользователей TWTR это месть за отказ заплатить хакерам. Хакеры потребовали от Twitter 200$ тыс. за базу из 400 млн аккаунтов.

•🚘 $TSLA начала предлагать покупателям Model S и Model X круглый руль вместо штурвала.

❗️СЦЕНАРИИ ПАДЕНИЯ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/259ba5c8-395b-4fcc-aa48-9d313afa8201

🏆 БУДУЩИЕ ЛИДЕРЫ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/1e5759bd-5d49-4441-a104-a439819f4678

🎓 СТАТЬ КВАЛОМ, БЕЗ ПРЕМИУМА И $:
https://www.tinkoff.ru/invest/social/profile/GMR/c764fa06-7c36-40e2-b043-3aa1f8c8d2c7

❔О СТРАТЕГИЯХ И ПОДВОДНЫХ КАМНЯХ:
https://www.tinkoff.ru/invest/social/profile/GMR/f9f4aed7-e3a7-4b4c-92e9-71f5972791aa

🔥 СТРАТЕГИИ
🚀 &Go USD на +56%. Долетим до +100% и ребалансировка. Момент для входа хороший. Из всех USD стратегий она обладает наибольшим потенциалом сейчас.

🛡️ &Антикризисная легендарная рублёвая стратегия, которая не падала никогда. При нынешнем рынке РФ я склонен заходить в него, обладая какой-то информацией, делать за час 10-30% и снова выходить в кэш. Такие шансы могут выпадать несколько раз в год, поэтому пока движения по стратегии происходят редко.

⭐️ &Потенциал кратного роста USD используйте просадку для входа. Ждём реализации глобальных процессов, которые приведут к росту стратегии более чем на 70%. Мои опасения за неё: 0/10. Швейцарские аналитики оценили её рост на 75-80% за 12 месяцев при базовом сценарии. И на 130-140% при оптимистичном 👍

Всем добра, успеха и берегите нервы 🤗
#новости #стратегии $USDRUB $EURRUB #Россия",18:28,2023-01-06,USDRUB
mary_999,$USDRUB ого объемчик на продажу,18:25,2023-01-06,USDRUB
ctyfcfyt1,$USDRUB сейчас перед закрытием как жахнет на 73 а в понидельник сделают 69)))) Скажут какие мы красавчики)))),18:25,2023-01-06,USDRUB
NikMals,$USDRUB полетели на 68-69,18:25,2023-01-06,USDRUB
cbr1000,$USDRUB ну конечно а бухать на что ?,18:23,2023-01-06,USDRUB
Molly1989,$USDRUB как приятно это видеть падение,18:22,2023-01-06,USDRUB
buliiion,$USDRUB 👇🏻🌚,18:21,2023-01-06,USDRUB
Medved1965,"$USDRUB
Полилось по трубам",18:17,2023-01-06,USDRUB
arina_20,$USDRUB есть смысл сейчас взять перед пн? Или не рванет?,18:09,2023-01-06,USDRUB
BonFra,"$USDRUB сейчас будут спускать
Дружка, все хватит, погулял немного",18:06,2023-01-06,USDRUB
Moreart,"$USDRUB красивый треугольник………..
Цель 76-77 🤷‍♂️",18:02,2023-01-06,USDRUB
Komandarm,"Новый день, новая тема:

""Взять нефть в Лонг, подержать месяц от начала роста и закрыть, открыть шорт по валюте.(т.е. поймать два возможных скачка цен). Так как валюта ожидаемо среагирует обратно нефти, и с запозданием.Что даст возможность успеть и там и там.

*Важно!!! Все это не рекомендации! Тем более не индивидуальные. А просто акценты для внимания! Которые можно отметить для себя. Ознакомится, соотнести со своим пониманием рынка.
 $BRG3 $BRH3 $BRJ3 $USDRUB $CNYRUB $SiH3 $CRH3",18:00,2023-01-06,USDRUB
Andkell,"$USDRUB ох уж этот нарисованный доллар, всё не для людей",17:59,2023-01-06,USDRUB
ZarplatavUSD,"$USDRUB О долларе по 50 можно забыть. Время такого рода «подарков» бизнесу и населению закончилось, причем — закономерно.",17:47,2023-01-06,USDRUB
blackNEMON,$USDRUB Есть другое мнение скажите,17:38,2023-01-06,USDRUB
blackNEMON,$USDRUB Господа10-11 число надо ждать сейчас просто тест рост не на чём потом смотреть,17:36,2023-01-06,USDRUB
Mikhail913,$USDRUB осторожно 🥴,17:31,2023-01-06,USDRUB
JaimeLanister,$USDRUB каждый день у рубля новое дно. Кто бы сомневался. Противно на этот рубль дохлый смотреть 😃,17:30,2023-01-06,USDRUB
_Leksa_,"ЦБ разрешил россиянам переводить за рубеж до 1000000 долларов в месяц. Эта мера не на словах, а на деле ощутимо облегчит жизнь широким слоям населения России. $USDRUB $USDRUBF $SiH3",17:22,2023-01-06,USDRUB
Kanunnikov,$USDRUB до скольки торги идут?,17:14,2023-01-06,USDRUB
McTree,"$USDRUB
Посмотрел колебания курса за месяц
Мой дилетантский прогноз - подъем до 73 и падение до 70 с понедельника, затем медленный рост до 74-75 к пятнице",17:04,2023-01-06,USDRUB
Bikini_botom,$USDRUB выходные кончаются будут сливать,17:01,2023-01-06,USDRUB
aleks7756,"$USDRUB щас как за 2 часа перед закрытием,отвесным падением как шандарахнет",17:01,2023-01-06,USDRUB
Ksenia_Investor,"РЫНОК ТРУДА В 🇺🇸 В ДЕКАБРЕ: ЦИФРЫ ЛУЧШЕ ПРОГНОЗА, БЕЗРАБОТИЦА СНИЖАЕТСЯ, А РОСТ ЗАРПЛАТ СОХРАНЯЕТСЯ. ДЛЯ ФЕДРЕЗЕРВА – ПОВОД СОХРАНЯТЬ ЯСТРЕБИНЫЙ ТОН

Вышедшая статистика по рынку труда США за декабрь показала улучшение показателей, и цифры вышли выше прогноза: 

•  Количество новых рабочих мест 223K vs 256К в ноябре (лучше прогноза, ждали 200К)

• Частный сектор: рост на 220К vs 202К (мы считаем именно динамику в Private более репрезентативным показателем ситуации)

•  Норма безработицы: 3.5% vs 3.6% месяцем ранее, прогноз 3.7% (это порядка 6 млн человек)

•  Рост зарплат: 0.3%мм и 4.6%гг (прогноз 5.0% гг) vs 0.4%мм и 4.8%гг в ноябре

•  Participation rate незначительно увеличилась: 62.3 vs 62.2 месяцем ранее.   

Итоговые цифры ненамного отличаются от статистики ADP (+237К в декабре), и демонстрируют достаточно крепкое состояние рынка труда в США. Экономика чувствует себя неплохо, и это – дополнительный аргумент для FOMC сохранять жесткую политику.

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉

$USDRUB",16:58,2023-01-06,USDRUB
sloni,"$USDRUB пока все бухают,сегодня,потрогаем 73?",16:49,2023-01-06,USDRUB
blackNEMON,$USDRUB Если уведут на 70 не причина сливаются будет прострел хороший,16:49,2023-01-06,USDRUB
szValera,$USDRUB Все это потолок на долго.,16:41,2023-01-06,USDRUB
TrueYorick,"$USDRUB давно меня тут не было, поэтому прошу помочь разобраться. После закрытия последнего полноценного торгового дня в прошлом году вышла новость про то, что Император разрешил вносить просроченные платежи за газ и проводить взыскания по ним в валюте. Количество валюты увеличится на счетах у экспортёров. Но расходы в ней не вырастут - нам почти ничего не продают из-за санкций. Спрос на неё, и до этого не очень большой, упадёт с их стороны. Излишки валюты они будут сливать на бирже физикам. 
Но я вижу, что многие топят за падение рубля (он даже бахнулся заметно сразу после новости, указаной выше). Может кто-то объяснить механику этого потенциального падения? Пока что, с точки зрения здравого смысла на базе имеющихся вводных, рубль должен дико расти после открытия полноценных торгов, которые начнутся уже на следующей неделе. Что я упустил?",16:40,2023-01-06,USDRUB
Noprofile,$USDRUB интересно конечно выглядит дедолларизация,16:39,2023-01-06,USDRUB
DOLLARAN,"$USDRUB я все же надеюсь, что ещё будет 😆",16:37,2023-01-06,USDRUB
Ksenia_Investor,"#USD #BRG3

По доллару и нефти:

Доллар стоит в диапазоне 71-73 рублей в течение последних двух недель. Если будет чистый новостной фон, то американская валюта, очень вероятно, упадёт и в среднесрочной перспективе будет стоить 67-68 рублей, где можно рассмотреть покупку.

Наш прогноз основан на том, что после праздников пойдут большие объёмы по нефти, к тому же ОПЕК+ должен помочь нефти вырасти. Единственная проблема нефти - это месячные экспирации по фьючерсным контрактам, что заставляет грамотного перекладываться.

В целом 2023 год скорее всего будет годом нефти, доллар по отношению к рублю будет падать.

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉

$USDRUB $BRG3",16:35,2023-01-06,USDRUB
Proinvestirovanie,"$USDRUB 
смешные объемы. Будут бакс за копейки двигать в коридоре,   чтобы в
$SiH3 серьезные деньги зарабатывать.",16:32,2023-01-06,USDRUB
blackNEMON,$USDRUB Ребята это тест кто в серьёзной кормушке лучше не лить,16:31,2023-01-06,USDRUB
DOLLARAN,$USDRUB,16:31,2023-01-06,USDRUB
theseawolf,$USDRUB 🚀🚀🚀,16:27,2023-01-06,USDRUB
cbr1000,$USDRUB что да дела ??? Где падения !!!,16:26,2023-01-06,USDRUB
sloni,$USDRUB,16:26,2023-01-06,USDRUB
Noble_Irishman_Investing,"$GOLD стал любимым активом. Очень чутко реагирует на курс $USDRUB, а вдовесок ещё и мировое золото понемногу растёт.
Входить в актив очень осторожно.
Тем временем $TGLD понемногу движется вниз из-за ослабления рубля, всё по классике. Можем сходить ещё ниже, чем сейчас.",16:26,2023-01-06,USDRUB
blackNEMON,$USDRUB Господа здесь посты кто 200 кто 60 успокойтесь роснефть дивы закроет тогда смотреть дальше будут перекладывать если в юань баксу плохо если в доллар полёт есть мнение в бакс и полёт пока тест туда сюда после 10-11 числа надо смотреть,16:12,2023-01-06,USDRUB
AndKing,"$USDRUB полагаю, что бакс ниже 72 ещë увидим, закупаться рано",16:05,2023-01-06,USDRUB
BikiniBottom,$USDRUB Красиво идет 😍,16:01,2023-01-06,USDRUB
MERCI_KUKUXA,"$USDRUB
Я по прежнему задаю себе вопрос: зачем кричали про комфортный курс 70-80, зачем сейчас кричат что цели выполнены, зачем вообще было это укрепление? По какой цене им выгодно чтобы мы не купили/продали?)",15:45,2023-01-06,USDRUB
CorolVIPSa,$USDRUB шоб все мы зажили хорошо нужен доллар по 200,15:43,2023-01-06,USDRUB
CorolVIPSa,$USDRUB 100р ван доллар скоро,15:41,2023-01-06,USDRUB
HN2.0,"$USDRUB
Цель выполнена, сейчас для спекуляций надо ждать откат и диапазон 65-64 и если провалит 61-60.",15:37,2023-01-06,USDRUB
Marshmallow,"$USDRUB посмотрел я на С&П, Нефть и пошёл пару фьючерсов купил на доллар рубль",15:22,2023-01-06,USDRUB
SellBuyer,$USDRUB На часовике вырисовывается чашка с ручкой?..,15:07,2023-01-06,USDRUB
DOLLARAN,$USDRUB 73,15:04,2023-01-06,USDRUB
justdoitMarginCall,"$USDRUB 
И сегодня опять не 30?
Может что то случилось?
Экспортеры же?)
Клуб 30 уже готовится к девольвации и деноминации?) 
Земля резко перестает быть плоской?)",14:56,2023-01-06,USDRUB
pozhivem_uvidim,$USDRUB отправил двести тысяч единиц продавливать южное направление.,14:46,2023-01-06,USDRUB
coty81,"$USDRUBF
$USDRUB

✍️ Картель «Синалоа» развязал боевые действия в Кулиакане после ареста наркобарона Овидио Гусмана. 

✍️ Ранее Соединенные Штаты предложили вознаграждение в размере 5 миллионов долларов за информацию, которая приведет к аресту или осуждению Овидио Гусмана. Еще неизвестно, будет ли он экстрадирован в США, как и его отец.

Как вы думаете, не отразится ли дальше эта история на баксе? 🤫 
Мне почему-то кажется, что будет продолжение, и на Америке как раз и отразится.",14:43,2023-01-06,USDRUB
VVinvestor,"$USDRUB
Объем торгов юанью традиционно опережает долор😁",14:34,2023-01-06,USDRUB
LSL,$USDRUB немного скукоживается как всегда! Но 200 рублей не будет конечно,14:31,2023-01-06,USDRUB
